customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,CLV_Estimated
390,42,11,706934.9,4,3,4,434,11,Loyal Customers,1060402.35
391,37,13,396227.13,4,4,3,443,11,Loyal Customers,594340.6950000001
392,104,6,99290.72,2,1,1,211,4,Lost,148936.08000000002
393,16,9,433962.77999999997,5,2,3,523,10,Potential Loyalist,650944.1699999999
394,72,9,746827.12,3,2,4,324,9,Potential Loyalist,1120240.6800000002
395,34,14,1705685.6300000001,4,5,5,455,14,Champions,2558528.4450000003
396,136,14,129624.43000000001,2,5,1,251,8,Potential Loyalist,194436.64500000002
397,9,7,573454.67,5,1,4,514,10,Potential Loyalist,860182.0050000001
398,38,7,50329.22,4,1,1,411,6,Needs Attention,75493.83
399,34,13,737474.4,4,4,4,444,12,Loyal Customers,1106211.6
400,71,10,579672.18,3,3,4,334,10,Potential Loyalist,869508.27
401,10,12,1271777.52,5,4,5,545,14,Champions,1907666.28
402,14,7,281234.72,5,1,2,512,8,Potential Loyalist,421852.07999999996
403,143,11,182170.15,2,3,1,231,6,Needs Attention,273255.225
404,35,11,502987.17,4,3,3,433,10,Potential Loyalist,754480.755
405,24,9,644174.4400000001,5,2,4,524,11,Loyal Customers,966261.6600000001
406,185,10,106334.2,1,3,1,131,5,At Risk,159501.3
407,96,10,567250.19,2,3,4,234,9,Potential Loyalist,850875.2849999999
408,61,4,205679.22,3,1,1,311,5,Lost,308518.83
409,345,12,624777.99,1,4,4,144,9,Potential Loyalist,937166.985
410,11,12,785143.47,5,4,5,545,14,Champions,1177715.205
411,15,5,132119.3,5,1,1,511,7,Needs Attention,198178.94999999998
412,50,14,818245.38,4,5,5,455,14,Champions,1227368.07
413,55,7,250916.44,3,1,2,312,6,Needs Attention,376374.66000000003
414,136,7,192670.61000000002,2,1,1,211,4,Lost,289005.91500000004
415,147,6,307354.45,2,1,2,212,5,Lost,461031.67500000005
416,195,7,440542.71,1,1,3,113,5,Lost,660814.0650000001
417,242,12,836834.42,1,4,5,145,10,Potential Loyalist,1255251.6300000004
418,452,7,484382.39999999997,1,1,3,113,5,Lost,726573.6
419,97,9,179616.36,2,2,1,221,5,Lost,269424.54
420,288,7,292013.72,1,1,2,112,4,Lost,438020.57999999996
421,65,12,316085.34,3,4,2,342,9,Potential Loyalist,474128.01
422,123,8,228959.13,2,2,1,221,5,Lost,343438.695
423,329,8,295707.95999999996,1,2,2,122,5,Lost,443561.93999999994
424,7,5,52398.51,5,1,1,511,7,Needs Attention,78597.76500000001
425,114,10,196271.39,2,3,1,231,6,Needs Attention,294407.085
426,106,4,113717.21,2,1,1,211,4,Lost,170575.815
427,18,11,606502.19,5,3,4,534,12,Loyal Customers,909753.2849999999
428,190,9,289028.41000000003,1,2,2,122,5,Lost,433542.61500000005
429,100,13,1005047.87,2,4,5,245,11,Loyal Customers,1507571.805
430,46,10,132839.16,4,3,1,431,8,Potential Loyalist,199258.74
431,29,13,510347.58,4,4,3,443,11,Loyal Customers,765521.3699999999
432,80,9,280637.15,3,2,2,322,7,Needs Attention,420955.72500000003
433,32,15,853486.6499999999,4,5,5,455,14,Champions,1280229.9749999999
434,38,8,381959.60000000003,4,2,2,422,8,Potential Loyalist,572939.4
435,24,9,512772.61,5,2,3,523,10,Potential Loyalist,769158.915
436,30,16,439093.28,4,5,3,453,12,Loyal Customers,658639.92
437,250,8,708326.17,1,2,4,124,7,Needs Attention,1062489.2550000001
438,181,7,313944.23,1,1,2,112,4,Lost,470916.345
439,187,9,320944.08,1,2,2,122,5,Lost,481416.1200000001
440,134,6,477097.55,2,1,3,213,6,Needs Attention,715646.325
441,17,11,685174.0,5,3,4,534,12,Loyal Customers,1027761.0
442,108,6,139141.55,2,1,1,211,4,Lost,208712.32499999998
443,40,17,1459567.75,4,5,5,455,14,Champions,2189351.625
444,159,11,695277.1000000001,1,3,4,134,8,Potential Loyalist,1042915.6500000001
445,79,7,317767.01,3,1,2,312,6,Needs Attention,476650.515
446,32,10,262281.44,4,3,2,432,9,Potential Loyalist,393422.16000000003
447,100,6,125495.45,2,1,1,211,4,Lost,188243.175
448,5,9,946779.92,5,2,5,525,12,Loyal Customers,1420169.8800000001
449,95,10,819901.41,2,3,5,235,10,Potential Loyalist,1229852.115
450,102,12,370024.76,2,4,2,242,8,Potential Loyalist,555037.14
451,69,8,202666.58,3,2,1,321,6,Needs Attention,303999.87
452,33,10,165224.47,4,3,1,431,8,Potential Loyalist,247836.70500000002
453,94,9,335085.92000000004,2,2,2,222,6,Needs Attention,502628.88000000006
454,27,15,486957.05,5,5,3,553,13,Loyal Customers,730435.575
455,17,15,1220412.76,5,5,5,555,15,Champions,1830619.1400000001
456,109,5,283196.08999999997,2,1,2,212,5,Lost,424794.13499999995
457,75,9,294053.31,3,2,2,322,7,Needs Attention,441079.96499999997
458,41,9,233648.46,4,2,1,421,7,Needs Attention,350472.69
459,39,8,796765.71,4,2,5,425,11,Loyal Customers,1195148.565
460,67,10,439262.78,3,3,3,333,9,Potential Loyalist,658894.17
461,60,12,613831.99,3,4,4,344,11,Loyal Customers,920747.985
462,8,14,900609.54,5,5,5,555,15,Champions,1350914.31
463,86,11,629840.9400000001,2,3,4,234,9,Potential Loyalist,944761.4100000001
464,60,17,618538.83,3,5,4,354,12,Loyal Customers,927808.2449999999
465,45,7,113415.09,4,1,1,411,6,Needs Attention,170122.635
466,103,11,1260175.08,2,3,5,235,10,Potential Loyalist,1890262.62
467,46,10,314967.77,4,3,2,432,9,Potential Loyalist,472451.655
468,81,14,834966.49,3,5,5,355,13,Loyal Customers,1252449.7349999999
469,49,15,610669.39,4,5,4,454,13,Loyal Customers,916004.085
470,117,5,20108.97,2,1,1,211,4,Lost,30163.455
471,99,10,375754.60000000003,2,3,2,232,7,Needs Attention,563631.9000000001
472,115,9,151389.5,2,2,1,221,5,Lost,227084.25
473,40,12,958160.94,4,4,5,445,13,Loyal Customers,1437241.41
474,6,10,519715.97,5,3,3,533,11,Loyal Customers,779573.955
475,65,13,1206552.6400000001,3,4,5,345,12,Loyal Customers,1809828.9600000002
476,15,12,176541.04,5,4,1,541,10,Potential Loyalist,264811.56
477,71,12,848349.98,3,4,5,345,12,Loyal Customers,1272524.97
478,4,11,169060.72999999998,5,3,1,531,9,Potential Loyalist,253591.09499999997
479,24,9,410651.5,5,2,3,523,10,Potential Loyalist,615977.25
480,183,10,318364.85000000003,1,3,2,132,6,Needs Attention,477547.275
481,121,10,214039.51,2,3,1,231,6,Needs Attention,321059.265
482,16,12,558368.22,5,4,4,544,13,Loyal Customers,837552.33
483,39,15,544297.54,4,5,3,453,12,Loyal Customers,816446.31
484,160,9,564118.54,1,2,4,124,7,Needs Attention,846177.81
485,33,11,1160797.8599999999,4,3,5,435,12,Loyal Customers,1741196.7899999998
486,198,8,266160.66000000003,1,2,2,122,5,Lost,399240.99000000005
487,329,10,274329.58,1,3,2,132,6,Needs Attention,411494.37
488,13,13,595355.8400000001,5,4,4,544,13,Loyal Customers,893033.7600000001
489,248,10,292273.0,1,3,2,132,6,Needs Attention,438409.5
490,34,9,198323.62,4,2,1,421,7,Needs Attention,297485.43
491,112,5,155892.6,2,1,1,211,4,Lost,233838.90000000002
492,89,11,509685.02,2,3,3,233,8,Potential Loyalist,764527.5300000001
493,204,8,279312.74,1,2,2,122,5,Lost,418969.11
494,63,8,362016.55,3,2,2,322,7,Needs Attention,543024.825
495,244,14,768317.1799999999,1,5,4,154,10,Potential Loyalist,1152475.77
496,70,11,536891.38,3,3,3,333,9,Potential Loyalist,805337.0700000001
497,9,15,757045.0,5,5,4,554,14,Champions,1135567.5
498,59,12,969090.42,3,4,5,345,12,Loyal Customers,1453635.6300000001
499,193,12,776368.23,1,4,5,145,10,Potential Loyalist,1164552.345
500,308,6,320321.75,1,1,2,112,4,Lost,480482.625
501,16,14,309187.69,5,5,2,552,12,Loyal Customers,463781.53500000003
502,302,4,903089.41,1,1,5,115,7,Needs Attention,1354634.115
503,52,12,581122.28,4,4,4,444,12,Loyal Customers,871683.42
504,15,10,462036.75,5,3,3,533,11,Loyal Customers,693055.125
505,14,10,354832.54,5,3,2,532,10,Potential Loyalist,532248.81
506,65,15,635659.62,3,5,4,354,12,Loyal Customers,953489.4299999999
507,16,11,455372.23,5,3,3,533,11,Loyal Customers,683058.3450000001
508,188,9,754992.5599999999,1,2,4,124,7,Needs Attention,1132488.8399999999
509,3,7,524754.6599999999,5,1,3,513,9,Potential Loyalist,787131.9899999999
510,85,7,399623.63,2,1,3,213,6,Needs Attention,599435.4450000001
511,49,12,441740.19,4,4,3,443,11,Loyal Customers,662610.2850000001
512,190,9,306423.95999999996,1,2,2,122,5,Lost,459635.93999999994
513,36,8,312902.63,4,2,2,422,8,Potential Loyalist,469353.945
514,65,5,180648.8,3,1,1,311,5,Lost,270973.19999999995
515,183,10,221355.15,1,3,1,131,5,At Risk,332032.725
516,77,7,892043.5499999999,3,1,5,315,9,Potential Loyalist,1338065.325
517,72,7,587603.39,3,1,4,314,8,Potential Loyalist,881405.085
518,3,11,1071677.21,5,3,5,535,13,Loyal Customers,1607515.815
519,352,8,845503.28,1,2,5,125,8,Potential Loyalist,1268254.92
520,41,7,440458.61,4,1,3,413,8,Potential Loyalist,660687.915
521,40,8,296435.05,4,2,2,422,8,Potential Loyalist,444652.57499999995
522,66,10,506486.08,3,3,3,333,9,Potential Loyalist,759729.12
523,165,11,526871.3200000001,1,3,3,133,7,Needs Attention,790306.9800000001
524,65,10,517040.23,3,3,3,333,9,Potential Loyalist,775560.345
525,54,10,593067.11,3,3,4,334,10,Potential Loyalist,889600.665
526,4,12,567988.33,5,4,4,544,13,Loyal Customers,851982.4949999999
527,34,11,566122.25,4,3,4,434,11,Loyal Customers,849183.375
528,85,12,522006.26,2,4,3,243,9,Potential Loyalist,783009.39
529,29,15,530861.9500000001,4,5,3,453,12,Loyal Customers,796292.925
530,277,7,85086.14,1,1,1,111,3,Lost,127629.20999999999
531,83,10,232301.06,3,3,1,331,7,Needs Attention,348451.58999999997
532,84,8,494266.29,3,2,3,323,8,Potential Loyalist,741399.4349999999
533,17,14,436633.88,5,5,3,553,13,Loyal Customers,654950.8200000001
534,259,7,161400.19,1,1,1,111,3,Lost,242100.285
535,49,9,636768.73,4,2,4,424,10,Potential Loyalist,955153.095
536,30,15,352249.52,4,5,2,452,11,Loyal Customers,528374.28
537,113,10,160420.38,2,3,1,231,6,Needs Attention,240630.57
538,20,11,557522.0,5,3,4,534,12,Loyal Customers,836283.0
539,126,12,1189341.51,2,4,5,245,11,Loyal Customers,1784012.2650000001
540,36,4,127907.5,4,1,1,411,6,Needs Attention,191861.25
541,311,5,186416.7,1,1,1,111,3,Lost,279625.05000000005
542,32,11,216126.97,4,3,1,431,8,Potential Loyalist,324190.455
543,42,10,843724.59,4,3,5,435,12,Loyal Customers,1265586.8850000002
544,36,15,1232971.19,4,5,5,455,14,Champions,1849456.785
545,113,14,916479.66,2,5,5,255,12,Loyal Customers,1374719.49
546,35,9,576514.1000000001,4,2,4,424,10,Potential Loyalist,864771.1500000001
547,383,7,243369.65000000002,1,1,2,112,4,Lost,365054.47500000003
548,26,9,376141.7,5,2,2,522,9,Potential Loyalist,564212.55
549,38,13,837681.4500000001,4,4,5,445,13,Loyal Customers,1256522.175
550,302,5,181903.18,1,1,1,111,3,Lost,272854.77
551,51,10,1749496.65,4,3,5,435,12,Loyal Customers,2624244.9749999996
552,140,9,352570.82,2,2,2,222,6,Needs Attention,528856.23
553,120,8,266557.96,2,2,2,222,6,Needs Attention,399836.94000000006
554,77,12,547474.46,3,4,4,344,11,Loyal Customers,821211.69
555,41,9,523088.85000000003,4,2,3,423,9,Potential Loyalist,784633.275
556,277,9,789108.14,1,2,5,125,8,Potential Loyalist,1183662.21
557,50,12,493792.05,4,4,3,443,11,Loyal Customers,740688.0750000001
558,20,12,486861.44,5,4,3,543,12,Loyal Customers,730292.16
559,66,9,74971.76,3,2,1,321,6,Needs Attention,112457.63999999997
560,48,12,288181.79,4,4,2,442,10,Potential Loyalist,432272.68499999994
561,55,9,120054.66,3,2,1,321,6,Needs Attention,180081.99
562,39,9,160883.48,4,2,1,421,7,Needs Attention,241325.22000000003
563,189,7,289603.56,1,1,2,112,4,Lost,434405.33999999997
564,7,13,574870.56,5,4,4,544,13,Loyal Customers,862305.8400000001
565,106,9,394099.42,2,2,3,223,7,Needs Attention,591149.13
566,199,11,709340.5700000001,1,3,4,134,8,Potential Loyalist,1064010.855
567,253,5,86285.13,1,1,1,111,3,Lost,129427.695
568,42,8,352463.43,4,2,2,422,8,Potential Loyalist,528695.145
569,60,10,355976.23000000004,3,3,2,332,8,Potential Loyalist,533964.3450000002
570,286,8,395164.52,1,2,3,123,6,Needs Attention,592746.78
571,152,8,86160.0,2,2,1,221,5,Lost,129240.0
572,80,11,291766.25,3,3,2,332,8,Potential Loyalist,437649.375
573,79,8,117816.13,3,2,1,321,6,Needs Attention,176724.195
574,48,7,540359.0499999999,4,1,3,413,8,Potential Loyalist,810538.575
575,3,7,492594.01,5,1,3,513,9,Potential Loyalist,738891.015
576,72,9,298716.44,3,2,2,322,7,Needs Attention,448074.66000000003
577,250,12,1115388.07,1,4,5,145,10,Potential Loyalist,1673082.105
578,1,9,244767.33000000002,5,2,2,522,9,Potential Loyalist,367150.995
579,75,8,752660.13,3,2,4,324,9,Potential Loyalist,1128990.195
580,40,12,933490.8099999999,4,4,5,445,13,Loyal Customers,1400236.215
581,62,12,650039.3099999999,3,4,4,344,11,Loyal Customers,975058.9649999999
582,1,11,464861.68999999994,5,3,3,533,11,Loyal Customers,697292.5349999999
583,43,10,570054.8300000001,4,3,4,434,11,Loyal Customers,855082.2450000001
584,56,8,295338.68,3,2,2,322,7,Needs Attention,443008.02
585,33,13,1319783.87,4,4,5,445,13,Loyal Customers,1979675.8050000002
586,138,11,890244.77,2,3,5,235,10,Potential Loyalist,1335367.155
587,382,9,179821.58,1,2,1,121,4,Lost,269732.37
588,218,11,587392.16,1,3,4,134,8,Potential Loyalist,881088.24
589,248,6,228708.37,1,1,1,111,3,Lost,343062.555
590,91,11,927817.42,2,3,5,235,10,Potential Loyalist,1391726.1300000004
591,67,12,528855.38,3,4,3,343,10,Potential Loyalist,793283.0700000001
592,292,4,43233.619999999995,1,1,1,111,3,Lost,64850.42999999999
593,216,13,871107.1799999999,1,4,5,145,10,Potential Loyalist,1306660.77
594,103,9,206101.52,2,2,1,221,5,Lost,309152.28
595,25,11,312059.67,5,3,2,532,10,Potential Loyalist,468089.505
596,74,12,878025.48,3,4,5,345,12,Loyal Customers,1317038.22
597,16,11,164144.33,5,3,1,531,9,Potential Loyalist,246216.495
598,26,9,221888.45,5,2,1,521,8,Potential Loyalist,332832.67500000005
599,14,9,603904.52,5,2,4,524,11,Loyal Customers,905856.78
600,56,15,526968.07,3,5,3,353,11,Loyal Customers,790452.105
601,148,8,327340.47,2,2,2,222,6,Needs Attention,491010.70499999996
602,252,8,430984.99,1,2,3,123,6,Needs Attention,646477.485
603,110,10,680360.98,2,3,4,234,9,Potential Loyalist,1020541.47
604,114,7,536883.4199999999,2,1,3,213,6,Needs Attention,805325.1299999999
605,51,9,261962.6,4,2,2,422,8,Potential Loyalist,392943.9
606,22,7,178262.06,5,1,1,511,7,Needs Attention,267393.08999999997
607,33,9,546379.57,4,2,3,423,9,Potential Loyalist,819569.355
608,199,8,535619.33,1,2,3,123,6,Needs Attention,803428.9949999999
609,27,4,24142.100000000002,5,1,1,511,7,Needs Attention,36213.15
610,91,11,957323.74,2,3,5,235,10,Potential Loyalist,1435985.6099999999
611,29,10,654809.8600000001,4,3,4,434,11,Loyal Customers,982214.7900000002
612,10,12,785278.07,5,4,5,545,14,Champions,1177917.105
613,74,10,474420.39,3,3,3,333,9,Potential Loyalist,711630.585
614,203,7,393255.69,1,1,3,113,5,Lost,589883.535
615,38,13,384786.19,4,4,3,443,11,Loyal Customers,577179.285
616,147,12,243641.12,2,4,2,242,8,Potential Loyalist,365461.68
617,7,16,689534.49,5,5,4,554,14,Champions,1034301.735
618,7,13,530270.99,5,4,3,543,12,Loyal Customers,795406.485
619,45,12,705073.83,4,4,4,444,12,Loyal Customers,1057610.7449999999
620,196,9,496489.44,1,2,3,123,6,Needs Attention,744734.16
621,225,13,991828.4500000001,1,4,5,145,10,Potential Loyalist,1487742.6750000003
622,54,8,653978.93,3,2,4,324,9,Potential Loyalist,980968.395
623,27,12,740148.75,5,4,4,544,13,Loyal Customers,1110223.125
624,24,9,765122.4,5,2,4,524,11,Loyal Customers,1147683.6
625,196,5,44697.0,1,1,1,111,3,Lost,67045.5
626,102,12,543193.46,2,4,3,243,9,Potential Loyalist,814790.19
627,234,10,589208.67,1,3,4,134,8,Potential Loyalist,883813.0050000001
628,92,8,68896.31,2,2,1,221,5,Lost,103344.465
629,90,10,198695.53,2,3,1,231,6,Needs Attention,298043.295
630,140,6,377906.01,2,1,2,212,5,Lost,566859.015
631,101,9,330097.87,2,2,2,222,6,Needs Attention,495146.805
632,10,11,323807.86,5,3,2,532,10,Potential Loyalist,485711.79
633,34,11,404527.84,4,3,3,433,10,Potential Loyalist,606791.76
634,12,6,493693.77,5,1,3,513,9,Potential Loyalist,740540.655
635,60,9,252519.35,3,2,2,322,7,Needs Attention,378779.025
636,204,8,579306.28,1,2,4,124,7,Needs Attention,868959.42
637,32,8,268785.67,4,2,2,422,8,Potential Loyalist,403178.505
638,18,15,273638.81,5,5,2,552,12,Loyal Customers,410458.21499999997
639,19,10,945527.32,5,3,5,535,13,Loyal Customers,1418290.9799999997
640,264,10,429608.88,1,3,3,133,7,Needs Attention,644413.3200000001
641,19,4,31321.559999999998,5,1,1,511,7,Needs Attention,46982.34
642,95,11,685029.43,2,3,4,234,9,Potential Loyalist,1027544.145
643,34,6,446387.76,4,1,3,413,8,Potential Loyalist,669581.64
644,54,8,935973.8,3,2,5,325,10,Potential Loyalist,1403960.7000000002
645,23,14,1060161.72,5,5,5,555,15,Champions,1590242.58
646,269,12,192904.32,1,4,1,141,6,Needs Attention,289356.48
647,106,4,31984.28,2,1,1,211,4,Lost,47976.42
648,37,7,100084.33,4,1,1,411,6,Needs Attention,150126.495
649,15,9,649331.4,5,2,4,524,11,Loyal Customers,973997.1000000001
650,94,4,118622.12999999999,2,1,1,211,4,Lost,177933.19499999998
651,72,13,383976.45,3,4,3,343,10,Potential Loyalist,575964.675
652,1,16,413805.71,5,5,3,553,13,Loyal Customers,620708.5650000001
653,38,8,209698.0,4,2,1,421,7,Needs Attention,314547.0
654,29,13,295699.38,4,4,2,442,10,Potential Loyalist,443549.07
655,92,11,662932.69,2,3,4,234,9,Potential Loyalist,994399.0349999999
656,5,18,1262308.1,5,5,5,555,15,Champions,1893462.1500000001
657,249,11,1372843.74,1,3,5,135,9,Potential Loyalist,2059265.6099999999
658,26,15,369135.23000000004,5,5,2,552,12,Loyal Customers,553702.8450000001
659,91,13,1094932.24,2,4,5,245,11,Loyal Customers,1642398.3599999999
660,107,10,412687.57,2,3,3,233,8,Potential Loyalist,619031.355
661,4,9,991329.03,5,2,5,525,12,Loyal Customers,1486993.545
662,162,2,25535.04,1,1,1,111,3,Lost,38302.56
663,58,6,111046.1,3,1,1,311,5,Lost,166569.15000000002
664,86,9,651882.25,2,2,4,224,8,Potential Loyalist,977823.375
665,31,12,733645.49,4,4,4,444,12,Loyal Customers,1100468.2349999999
666,161,8,713197.15,1,2,4,124,7,Needs Attention,1069795.725
667,79,13,450101.29,3,4,3,343,10,Potential Loyalist,675151.9349999999
668,102,8,375184.57,2,2,2,222,6,Needs Attention,562776.855
669,14,10,583514.26,5,3,4,534,12,Loyal Customers,875271.39
670,431,5,174826.51,1,1,1,111,3,Lost,262239.765
671,268,10,642449.9,1,3,4,134,8,Potential Loyalist,963674.8500000001
672,365,8,406345.84,1,2,3,123,6,Needs Attention,609518.76
673,143,8,582917.4400000001,2,2,4,224,8,Potential Loyalist,874376.1600000001
674,134,5,192662.62,2,1,1,211,4,Lost,288993.93
675,263,7,447790.63,1,1,3,113,5,Lost,671685.9450000001
676,65,9,718267.5,3,2,4,324,9,Potential Loyalist,1077401.25
677,70,10,496615.47000000003,3,3,3,333,9,Potential Loyalist,744923.2050000001
678,194,11,184540.91,1,3,1,131,5,At Risk,276811.36500000005
679,325,13,1664522.74,1,4,5,145,10,Potential Loyalist,2496784.11
680,7,11,909833.61,5,3,5,535,13,Loyal Customers,1364750.415
681,7,16,842475.09,5,5,5,555,15,Champions,1263712.635
682,134,9,199460.08000000002,2,2,1,221,5,Lost,299190.12
683,255,10,499738.77,1,3,3,133,7,Needs Attention,749608.155
684,131,6,108614.01999999999,2,1,1,211,4,Lost,162921.02999999997
685,193,11,514137.0,1,3,3,133,7,Needs Attention,771205.5
686,134,7,516447.23,2,1,3,213,6,Needs Attention,774670.845
687,49,10,906404.1699999999,4,3,5,435,12,Loyal Customers,1359606.255
688,6,8,279701.42,5,2,2,522,9,Potential Loyalist,419552.13
689,52,12,715876.58,4,4,4,444,12,Loyal Customers,1073814.8699999999
690,137,9,713215.6,2,2,4,224,8,Potential Loyalist,1069823.4
691,8,10,921433.3,5,3,5,535,13,Loyal Customers,1382149.9500000002
692,30,5,814013.9099999999,4,1,5,415,10,Potential Loyalist,1221020.8649999998
693,40,16,1275968.97,4,5,5,455,14,Champions,1913953.455
694,111,13,1291636.54,2,4,5,245,11,Loyal Customers,1937454.81
695,38,7,204583.88,4,1,1,411,6,Needs Attention,306875.82
696,52,14,968799.4,4,5,5,455,14,Champions,1453199.1
697,165,8,479491.26,1,2,3,123,6,Needs Attention,719236.89
698,99,5,623595.36,2,1,4,214,7,Needs Attention,935393.04
699,124,10,674476.27,2,3,4,234,9,Potential Loyalist,1011714.405
700,12,9,322284.63,5,2,2,522,9,Potential Loyalist,483426.945
701,247,10,306056.77,1,3,2,132,6,Needs Attention,459085.155
702,72,10,425257.37,3,3,3,333,9,Potential Loyalist,637886.0549999999
703,62,9,587382.5900000001,3,2,4,324,9,Potential Loyalist,881073.8850000001
704,67,9,399712.83,3,2,3,323,8,Potential Loyalist,599569.245
705,9,10,241884.28,5,3,2,532,10,Potential Loyalist,362826.42
706,6,8,357248.41000000003,5,2,2,522,9,Potential Loyalist,535872.615
707,428,4,179865.8,1,1,1,111,3,Lost,269798.69999999995
708,58,13,570112.82,3,4,4,344,11,Loyal Customers,855169.23
709,62,11,666151.94,3,3,4,334,10,Potential Loyalist,999227.9099999999
710,38,11,228365.29,4,3,1,431,8,Potential Loyalist,342547.93500000006
711,298,4,487562.66000000003,1,1,3,113,5,Lost,731343.99
712,6,10,339646.22000000003,5,3,2,532,10,Potential Loyalist,509469.3300000001
713,37,16,582909.15,4,5,4,454,13,Loyal Customers,874363.7250000001
714,248,8,347769.51,1,2,2,122,5,Lost,521654.265
715,33,11,590484.52,4,3,4,434,11,Loyal Customers,885726.78
716,43,11,322271.44,4,3,2,432,9,Potential Loyalist,483407.16000000003
717,47,14,200051.36,4,5,1,451,10,Potential Loyalist,300077.04
718,59,7,503498.61,3,1,3,313,7,Needs Attention,755247.915
