warehouse_id,product_id,stock_quantity,reorder_level,safety_stock,last_restocked,name,category,price,cost_price,ABC_Class,is_overstock,stockout_risk,est_lost_revenue,dead_inventory
WH001,346,96,29,6,2026-05-27,Sony Audio Recusandae,Electronics,49584.4,30003.28,A,True,False,0.0,False
WH001,347,108,46,12,2026-06-14,Cello Pens Quae,Stationery,1127.71,791.09,C,False,False,0.0,False
WH001,348,106,14,19,2026-05-30,Michelin Parts Ducimus,Automotive,6942.68,3623.42,C,True,False,0.0,True
WH001,349,55,39,9,2026-07-01,Loreal Skincare Facere,Beauty,376.83,194.76,C,False,False,0.0,False
WH001,350,143,43,15,2026-06-01,Prestige Cookware Repellat,Home & Kitchen,21439.44,14787.81,C,True,False,0.0,True
WH001,353,319,39,17,2026-06-23,Amul Snacks Eaque,Grocery,370.7,164.98,C,True,False,0.0,True
WH001,355,44,36,13,2026-06-17,Lego Action Figures Maxime,Toys,1774.15,1037.31,C,False,False,0.0,False
WH001,356,35,10,14,2026-07-01,Puma Kids Alias,Fashion,9240.7,6859.31,B,True,False,0.0,False
WH001,357,171,31,14,2026-05-26,Sony Audio Minima,Electronics,49973.06,28348.03,A,True,False,0.0,False
WH001,358,24,16,9,2026-06-13,Penguin Academic Fuga,Books,1212.31,825.47,C,False,False,0.0,False
WH001,359,50,32,17,2026-06-24,Yonex Outdoor Nemo,Sports,17624.57,11356.41,C,False,False,0.0,False
WH001,360,846,39,19,2026-06-28,Samsung Wearables Voluptas,Electronics,25427.74,16644.05,A,True,False,0.0,False
WH001,362,328,27,11,2026-06-09,Lego Plush Nisi,Toys,3623.71,2325.62,C,True,False,0.0,True
WH001,364,414,19,9,2026-05-27,Bosch Tools Quas,Automotive,7747.73,5367.21,C,True,False,0.0,True
WH001,365,142,26,14,2026-05-18,Bombay Dyeing Bedding Perferendis,Home & Kitchen,23199.57,14645.92,A,True,False,0.0,False
WH001,367,436,20,18,2026-06-26,Arihant Fiction Illum,Books,1454.5,1082.44,C,True,False,0.0,True
WH001,368,42,13,15,2026-07-02,IKEA Furniture Impedit,Home & Kitchen,14600.6,9356.48,C,True,False,0.0,True
WH001,369,84,18,11,2026-07-08,Decathlon Equipment Similique,Sports,7488.86,4117.89,C,True,False,0.0,True
WH001,371,222,39,15,2026-07-08,Michelin Accessories Porro,Automotive,9903.93,6801.01,C,True,False,0.0,True
WH001,372,97,24,10,2026-06-08,Boat Laptops Quae,Electronics,37471.31,18036.61,B,True,False,0.0,False
WH001,373,396,26,10,2026-06-25,Rupa Non-Fiction Quaerat,Books,1915.21,935.62,C,True,False,0.0,True
WH001,374,442,10,7,2026-07-02,Nykaa Makeup Saepe,Beauty,2965.99,1917.09,C,True,False,0.0,True
WH001,375,111,26,17,2026-05-23,Nike Women Delectus,Fashion,4091.45,2096.98,C,True,False,0.0,True
WH001,376,264,12,16,2026-06-21,3M Accessories Dolorum,Automotive,12791.58,8240.48,C,True,False,0.0,True
WH001,377,43,37,13,2026-07-09,Nivia Team Sports Sed,Sports,19933.25,13457.14,C,False,False,0.0,False
WH001,378,42,12,10,2026-06-19,Samsung Audio Quos,Electronics,88053.66,36367.24,A,True,False,0.0,False
WH001,380,124,25,16,2026-06-30,Apple Audio Et,Electronics,81790.55,34121.5,A,True,False,0.0,False
WH001,382,87,19,8,2026-06-13,Patanjali Staples Perferendis,Grocery,703.44,393.4,C,True,False,0.0,True
WH001,383,540,47,12,2026-06-01,Hamleys Board Games Aperiam,Toys,3171.93,1579.46,C,True,False,0.0,True
WH001,384,217,42,15,2026-07-11,Nivia Outdoor Quidem,Sports,1459.85,710.48,C,True,False,0.0,True
WH001,385,10,43,11,2026-06-13,Patanjali Staples Porro,Grocery,387.2,188.04,C,False,True,0.0,False
WH001,386,179,27,14,2026-07-05,Penguin Children Aut,Books,1660.4,666.05,C,True,False,0.0,True
WH001,387,6,26,6,2026-06-28,Mattel Educational Dolorem,Toys,5004.96,2156.75,B,False,True,0.0,False
WH001,388,238,14,10,2026-07-10,Boat Smartphones Perferendis,Electronics,129233.74,80586.15,B,True,False,0.0,False
WH001,392,3,24,9,2026-07-11,IKEA Furniture Suscipit,Home & Kitchen,4055.21,2707.32,C,False,True,0.0,False
WH001,394,58,17,15,2026-06-09,Tata Snacks Enim,Grocery,851.44,365.63,C,True,False,0.0,True
WH001,396,169,20,18,2026-06-17,Faber-Castell Pens Impedit,Stationery,1046.99,698.16,C,True,False,0.0,True
WH001,397,232,27,9,2026-05-17,Faber-Castell Pens Ullam,Stationery,1422.13,635.15,C,True,False,0.0,True
WH001,398,12,40,6,2026-06-29,Boat Wearables Doloremque,Electronics,119959.01,84105.46,B,False,False,0.0,False
WH001,400,57,34,8,2026-06-17,3M Parts Nulla,Automotive,14319.5,7822.09,C,False,False,0.0,False
WH001,401,102,14,18,2026-06-28,Oxford Academic Ea,Books,110.75,66.86,C,True,False,0.0,True
WH001,402,121,38,11,2026-05-27,Zara Men Sequi,Fashion,9647.63,4641.31,C,True,False,0.0,True
WH001,403,196,34,10,2026-07-09,Loreal Makeup Fuga,Beauty,3361.46,2478.48,C,True,False,0.0,True
WH001,404,30,21,8,2026-06-04,Michelin Tools Quibusdam,Automotive,6654.64,2958.59,C,False,False,0.0,False
WH001,405,1,26,13,2026-06-07,3M Parts Expedita,Automotive,14343.41,6215.59,C,False,True,0.0,False
WH001,406,6,11,6,2026-07-06,Decathlon Fitness Minima,Sports,17895.36,11153.64,B,False,True,0.0,False
WH001,407,48,11,17,2026-07-13,Parker Art Supplies Amet,Stationery,1228.82,856.83,C,True,False,0.0,True
WH001,408,4,14,9,2026-07-04,Apple Audio Dolor,Electronics,62044.63,32257.69,B,False,True,0.0,False
WH001,409,50,30,8,2026-05-19,ITC Beverages Odio,Grocery,878.01,376.12,B,False,False,0.0,False
WH001,410,5,23,11,2026-06-24,Michelin Tools Blanditiis,Automotive,4849.48,3083.51,C,False,True,0.0,False
WH001,411,82,14,9,2026-05-29,Michelin Care Voluptate,Automotive,2827.31,1329.25,C,True,False,0.0,True
WH001,412,8,46,9,2026-07-03,ITC Snacks Libero,Grocery,249.56,140.11,C,False,True,0.0,False
WH001,413,96,14,13,2026-06-06,Mamaearth Haircare Eveniet,Beauty,1454.76,730.81,C,True,False,0.0,True
WH001,415,218,11,12,2026-06-02,Samsung Laptops Quidem,Electronics,40990.21,24634.44,B,True,False,0.0,False
WH001,416,38,42,16,2026-06-16,Sony Audio Sint,Electronics,148871.06,90219.44,C,False,False,0.0,False
WH001,417,230,14,15,2026-06-29,Nykaa Makeup Fugit,Beauty,1138.28,682.62,C,True,False,0.0,True
WH001,418,334,33,12,2026-06-16,Puma Men Natus,Fashion,4243.18,2284.79,C,True,False,0.0,True
WH001,419,75,29,19,2026-07-14,Decathlon Equipment Quaerat,Sports,19090.96,13231.27,B,False,False,0.0,False
WH001,420,20,30,7,2026-05-30,Cello Pens Dolores,Stationery,447.63,201.17,C,False,False,0.0,False
WH001,421,19,20,14,2026-07-09,Loreal Haircare Nemo,Beauty,2742.02,1382.97,C,False,False,0.0,False
WH001,423,114,48,12,2026-06-15,Lakme Skincare Nesciunt,Beauty,1302.39,932.62,C,False,False,0.0,False
WH001,424,7,47,15,2026-05-31,Penguin Children Maiores,Books,276.58,151.29,C,False,True,0.0,False
WH001,426,134,25,16,2026-06-25,Bosch Parts Eveniet,Automotive,4383.89,2090.73,C,True,False,0.0,True
WH001,428,128,10,8,2026-07-12,Nike Kids Atque,Fashion,820.08,532.9,C,True,False,0.0,True
WH001,429,16,11,8,2026-06-03,Apple Laptops Tempora,Electronics,88611.23,50261.19,A,False,False,0.0,False
WH001,431,135,42,7,2026-06-02,Lakme Makeup Ducimus,Beauty,208.84,125.22,C,True,False,0.0,True
WH001,432,293,27,16,2026-06-10,Yonex Equipment Aspernatur,Sports,1104.91,750.46,C,True,False,0.0,True
WH001,434,61,48,5,2026-06-22,Oxford Academic Atque,Books,861.55,635.54,C,False,False,0.0,False
WH001,435,81,44,9,2026-06-08,ITC Staples Ipsa,Grocery,616.29,326.69,C,False,False,0.0,False
WH001,436,689,31,8,2026-05-27,Zara Men Enim,Fashion,4552.3,2470.21,C,True,False,0.0,True
WH001,437,426,44,8,2026-07-13,Classmate Office Corporis,Stationery,529.31,338.29,C,True,False,0.0,True
WH001,438,383,42,6,2026-06-07,Fabindia Men Blanditiis,Fashion,9681.63,5199.37,C,True,False,0.0,True
WH001,439,10,27,7,2026-05-19,Lakme Makeup Cum,Beauty,4490.2,2425.43,C,False,False,0.0,False
WH001,440,190,46,15,2026-05-25,Boat Laptops Eveniet,Electronics,37204.81,26832.25,C,True,False,0.0,True
WH001,441,50,13,13,2026-06-21,Arihant Non-Fiction Ut,Books,1834.15,1353.69,C,True,False,0.0,True
WH001,442,34,23,15,2026-06-06,Michelin Care Quo,Automotive,8846.17,4820.93,C,False,False,0.0,False
WH001,443,235,38,18,2026-06-19,Bosch Parts Inventore,Automotive,1025.68,455.2,C,True,False,0.0,True
WH001,444,161,13,12,2026-06-12,Nike Men Nesciunt,Fashion,1077.86,487.32,C,True,False,0.0,True
WH001,446,20,14,6,2026-06-01,ITC Snacks Labore,Grocery,261.51,131.45,C,False,False,0.0,False
WH001,447,19,21,19,2026-06-04,Bombay Dyeing Bedding Nesciunt,Home & Kitchen,43925.32,29877.36,C,False,True,0.0,False
WH001,448,150,23,18,2026-07-11,Apple Laptops Nobis,Electronics,21832.71,15963.3,B,True,False,0.0,False
WH001,449,26,30,16,2026-05-20,Boat Smartphones Ea,Electronics,8125.26,4203.09,C,False,False,0.0,False
WH001,450,169,12,11,2026-07-08,Nykaa Haircare Eum,Beauty,436.32,305.24,C,True,False,0.0,True
WH001,451,156,46,12,2026-05-25,Bajaj Bedding Necessitatibus,Home & Kitchen,23142.31,10030.98,C,True,False,0.0,True
WH001,452,75,23,14,2026-06-08,Apple Audio Sapiente,Electronics,133492.56,95973.3,C,True,False,0.0,True
WH001,453,128,17,13,2026-06-09,Lakme Fragrance Laborum,Beauty,2624.17,1431.57,C,True,False,0.0,True
WH001,457,57,24,7,2026-06-01,Tata Staples Tempore,Grocery,864.19,386.79,C,False,False,0.0,False
WH001,458,129,23,13,2026-05-31,Bosch Parts Perspiciatis,Automotive,10721.22,6439.9,B,True,False,0.0,False
WH001,460,30,27,13,2026-05-17,Lego Action Figures Libero,Toys,1133.7,534.97,C,False,False,0.0,False
WH001,462,364,14,18,2026-06-02,Lakme Fragrance Quia,Beauty,3294.04,1650.07,C,True,False,0.0,True
WH001,463,174,44,12,2026-06-10,Lakme Makeup Assumenda,Beauty,2728.17,1145.92,C,True,False,0.0,True
WH001,464,7,40,7,2026-06-13,Zara Kids Sapiente,Fashion,3214.95,1427.1,C,False,True,0.0,False
WH001,465,61,47,19,2026-06-23,Classmate Art Supplies Minima,Stationery,881.42,391.42,C,False,False,0.0,False
WH001,466,778,43,13,2026-06-21,Puma Men Perferendis,Fashion,3866.34,2144.34,C,True,False,0.0,True
WH001,468,725,28,6,2026-06-16,Tata Snacks Deleniti,Grocery,172.45,122.33,C,True,False,0.0,True
WH001,471,10,48,15,2026-05-17,Apple Laptops Commodi,Electronics,66515.59,47858.85,A,False,True,0.0,False
WH001,472,53,42,6,2026-06-14,Parker Notebooks Commodi,Stationery,536.89,296.41,C,False,False,0.0,False
WH001,473,20,42,12,2026-05-31,Mamaearth Haircare Voluptatibus,Beauty,1491.42,730.86,C,False,False,0.0,False
WH001,474,43,15,16,2026-05-20,Lakme Haircare Ratione,Beauty,3743.51,2728.19,C,False,False,0.0,False
WH001,475,279,21,5,2026-06-12,Bombay Dyeing Furniture Ea,Home & Kitchen,20083.48,13778.82,C,True,False,0.0,True
WH001,476,438,49,7,2026-07-09,Mattel Plush Sit,Toys,5908.85,2933.68,C,True,False,0.0,True
WH001,477,21,23,18,2026-06-11,Rupa Fiction Aspernatur,Books,1497.49,1029.61,C,False,False,0.0,False
WH001,481,1,10,5,2026-05-28,Funskool Plush Quae,Toys,750.35,484.96,C,False,True,0.0,False
WH001,485,900,10,6,2026-05-23,Classmate Office Ab,Stationery,1361.34,784.8,C,True,False,0.0,True
WH001,487,48,16,14,2026-05-22,Puma Women Dolor,Fashion,1315.36,549.55,C,False,False,0.0,False
WH001,489,0,16,5,2026-06-28,Loreal Makeup Accusamus,Beauty,3083.42,1496.63,B,False,True,0.0,False
WH001,490,73,13,16,2026-05-31,ITC Staples Qui,Grocery,805.44,476.84,C,True,False,0.0,True
WH001,492,69,44,10,2026-06-05,Amul Snacks Nesciunt,Grocery,174.08,98.17,C,False,False,0.0,False
WH001,493,102,17,10,2026-06-01,ITC Beverages Quia,Grocery,426.78,175.89,C,True,False,0.0,True
WH001,495,229,49,6,2026-05-24,Michelin Tools Ipsum,Automotive,2160.48,1304.8,C,True,False,0.0,True
WH001,496,206,29,6,2026-06-25,Nykaa Fragrance Dolores,Beauty,1816.22,960.32,C,True,False,0.0,True
WH001,497,469,11,11,2026-05-30,Classmate Art Supplies Eius,Stationery,1107.1,705.13,C,True,False,0.0,True
WH001,498,201,33,7,2026-06-27,Apple Audio Sapiente,Electronics,123107.8,59600.62,B,True,False,0.0,False
WH001,499,110,28,9,2026-06-25,Classmate Art Supplies Saepe,Stationery,1067.71,465.45,C,True,False,0.0,True
WH001,500,122,32,15,2026-07-03,Oxford Academic Autem,Books,635.42,407.06,C,True,False,0.0,True
WH001,501,36,12,7,2026-06-30,Sony Laptops Recusandae,Electronics,19059.84,11983.63,B,False,False,0.0,False
WH001,502,5,15,15,2026-05-25,Sony Smartphones Eius,Electronics,35181.87,20211.02,C,False,True,0.0,False
WH001,503,109,34,11,2026-06-21,Nike Kids Et,Fashion,5990.37,4074.03,C,True,False,0.0,True
WH001,504,186,38,10,2026-06-21,Arihant Fiction Quos,Books,1352.49,632.41,C,True,False,0.0,True
WH001,505,35,18,19,2026-06-14,Oxford Children Expedita,Books,1019.16,494.34,C,False,False,0.0,False
WH001,506,168,11,15,2026-07-10,Mattel Educational Nesciunt,Toys,6766.32,4600.76,C,True,False,0.0,True
WH001,507,62,11,8,2026-07-15,Lego Board Games Asperiores,Toys,3161.49,1600.11,C,True,False,0.0,True
WH001,510,36,48,8,2026-07-02,Lego Action Figures Reprehenderit,Toys,7260.59,4530.89,C,False,False,0.0,False
WH001,511,154,12,12,2026-06-06,Lego Plush Suscipit,Toys,2797.95,1753.53,C,True,False,0.0,True
WH001,512,7,20,17,2026-06-06,Lakme Haircare Tempore,Beauty,4532.95,3240.76,C,False,True,0.0,False
WH001,514,367,43,18,2026-05-24,Puma Women Neque,Fashion,4113.56,2180.14,C,True,False,0.0,True
WH001,515,161,27,16,2026-07-13,Patanjali Beverages Dolorum,Grocery,168.7,82.19,C,True,False,0.0,True
WH001,516,46,10,6,2026-07-10,Sony Laptops Culpa,Electronics,106739.58,63007.51,A,True,False,0.0,False
WH001,518,18,29,10,2026-05-22,Decathlon Fitness Cumque,Sports,19352.49,8154.79,C,False,False,0.0,False
WH001,519,16,43,12,2026-06-09,Bosch Accessories Aliquid,Automotive,3756.77,2781.72,C,False,False,0.0,False
WH001,524,538,40,19,2026-05-29,Patanjali Snacks Perspiciatis,Grocery,56.32,27.99,C,True,False,0.0,True
WH001,527,120,18,14,2026-06-20,Puma Kids Fugit,Fashion,4072.27,2276.66,B,True,False,0.0,False
WH001,528,213,38,15,2026-06-27,Oxford Fiction Corrupti,Books,380.39,228.82,C,True,False,0.0,True
WH001,530,26,20,15,2026-06-15,Puma Men Id,Fashion,8539.9,5612.42,A,False,False,0.0,False
WH001,531,4,27,7,2026-06-07,Penguin Fiction Quia,Books,1048.94,661.05,C,False,True,0.0,False
WH001,536,193,46,18,2026-05-30,Parker Notebooks Atque,Stationery,1104.51,647.53,C,True,False,0.0,True
WH001,539,131,11,6,2026-06-18,3M Parts Perspiciatis,Automotive,5285.09,2491.46,C,True,False,0.0,True
WH001,540,166,27,18,2026-06-16,ITC Snacks Necessitatibus,Grocery,172.18,112.47,C,True,False,0.0,True
WH001,542,51,33,16,2026-07-03,Loreal Skincare Voluptatibus,Beauty,2331.4,1690.56,C,False,False,0.0,False
WH001,543,22,16,8,2026-06-02,Puma Accessories Quia,Fashion,2490.38,1560.95,C,False,False,0.0,False
WH001,544,100,35,6,2026-05-27,Oxford Academic Esse,Books,947.81,401.51,C,False,False,0.0,False
WH001,546,99,11,14,2026-06-14,Classmate Office Animi,Stationery,1340.1,793.46,C,True,False,0.0,True
WH001,547,219,37,8,2026-06-22,Apple Wearables Consequuntur,Electronics,51822.06,35207.04,B,True,False,0.0,False
WH001,548,211,10,12,2026-07-01,Loreal Fragrance Beatae,Beauty,4542.29,3372.59,B,True,False,0.0,False
WH001,549,47,28,15,2026-06-01,Rupa Academic Fugit,Books,1149.87,643.39,C,False,False,0.0,False
WH001,553,22,29,15,2026-06-21,Samsung Wearables Eius,Electronics,111359.09,62692.91,A,False,False,0.0,False
WH001,555,72,35,5,2026-07-10,Funskool Plush Ullam,Toys,401.11,266.87,C,False,False,0.0,False
WH001,556,435,46,19,2026-06-30,IKEA Bedding Dolorem,Home & Kitchen,6980.13,4910.63,C,True,False,0.0,True
WH001,557,109,41,14,2026-05-27,Bajaj Furniture Id,Home & Kitchen,35744.62,14355.86,C,False,False,0.0,False
WH001,559,319,21,17,2026-05-31,Bajaj Furniture Molestias,Home & Kitchen,17977.54,8806.72,B,True,False,0.0,False
WH001,560,18,34,6,2026-07-05,Loreal Skincare Soluta,Beauty,3500.44,1569.57,C,False,False,0.0,False
WH001,562,79,35,6,2026-05-23,Michelin Care A,Automotive,4680.53,2618.59,C,False,False,0.0,False
WH001,565,4,17,14,2026-06-28,Samsung Wearables Cum,Electronics,140262.19,99152.06,A,False,True,0.0,False
WH001,566,133,32,13,2026-06-29,3M Accessories Iste,Automotive,5153.69,2709.41,C,True,False,0.0,True
WH001,568,148,13,15,2026-06-22,Samsung Wearables Possimus,Electronics,133712.5,98750.23,A,True,False,0.0,False
WH001,570,49,16,19,2026-07-14,Oxford Fiction Delectus,Books,1891.25,886.02,C,True,False,0.0,True
WH001,571,44,48,13,2026-06-24,Rupa Non-Fiction Ipsum,Books,1329.34,810.64,C,False,False,0.0,False
WH001,572,31,19,18,2026-06-16,Mamaearth Fragrance Voluptas,Beauty,779.63,419.18,C,False,False,0.0,False
WH001,575,73,20,8,2026-07-09,Lego Action Figures At,Toys,5271.66,3258.38,C,True,False,0.0,True
WH001,576,282,30,10,2026-06-02,Hamleys Plush Numquam,Toys,166.63,91.83,C,True,False,0.0,True
WH001,578,2,40,9,2026-05-28,Faber-Castell Pens Porro,Stationery,782.91,535.38,C,False,True,0.0,False
WH001,579,62,22,11,2026-06-11,Yonex Outdoor Esse,Sports,14771.46,7448.1,C,False,False,0.0,False
WH001,580,45,16,19,2026-06-07,ITC Snacks Quaerat,Grocery,975.69,461.66,C,False,False,0.0,False
WH001,582,40,20,16,2026-06-09,Bajaj Bedding Eum,Home & Kitchen,16108.99,7163.81,C,False,False,0.0,False
WH001,583,18,45,5,2026-06-28,Bosch Parts Nesciunt,Automotive,11291.77,8116.81,B,False,False,0.0,False
WH001,587,31,22,16,2026-05-23,Loreal Fragrance Fugit,Beauty,4213.88,1775.84,A,False,False,0.0,False
WH001,588,37,11,5,2026-06-14,Tata Snacks Autem,Grocery,117.42,47.04,C,True,False,0.0,True
WH001,589,81,11,15,2026-05-22,Funskool Educational Rerum,Toys,6920.21,3780.42,C,True,False,0.0,True
WH001,590,59,12,11,2026-07-11,Arihant Fiction Dolor,Books,767.88,361.45,C,True,False,0.0,True
WH001,591,7,22,10,2026-06-17,Michelin Accessories Tempora,Automotive,4892.27,2474.06,C,False,True,0.0,False
WH001,592,614,14,14,2026-06-20,Nivia Equipment Beatae,Sports,6052.77,2447.22,C,True,False,0.0,True
WH001,593,0,27,5,2026-06-01,ITC Beverages Praesentium,Grocery,977.3,455.99,C,False,True,0.0,False
WH001,594,36,18,9,2026-06-19,Rupa Children In,Books,477.15,268.45,C,False,False,0.0,False
WH001,595,158,31,6,2026-06-19,Prestige Cookware Rerum,Home & Kitchen,21619.16,16072.82,C,True,False,0.0,True
WH001,596,35,43,18,2026-05-19,Mattel Plush Consequuntur,Toys,2939.48,1547.4,C,False,False,0.0,False
WH001,598,521,42,13,2026-06-05,Lakme Fragrance Incidunt,Beauty,3185.72,1636.35,C,True,False,0.0,True
WH001,599,193,35,12,2026-05-23,Samsung Smartphones Quisquam,Electronics,123772.02,60637.43,A,True,False,0.0,False
WH001,600,22,35,18,2026-06-16,Puma Men Reprehenderit,Fashion,1554.33,912.94,C,False,False,0.0,False
WH001,601,2,13,8,2026-07-11,Funskool Educational Incidunt,Toys,7720.09,3632.24,C,False,True,0.0,False
WH001,602,144,18,15,2026-05-29,Patanjali Snacks Occaecati,Grocery,854.95,495.18,C,True,False,0.0,True
WH001,603,129,38,8,2026-07-06,Arihant Non-Fiction Soluta,Books,453.0,319.41,C,True,False,0.0,True
WH001,604,189,28,11,2026-05-27,Tata Staples Ex,Grocery,493.7,350.89,C,True,False,0.0,True
WH001,606,162,32,19,2026-05-17,Samsung Wearables Nisi,Electronics,59523.93,37770.51,B,True,False,0.0,False
WH001,608,195,15,10,2026-07-08,Rupa Fiction Inventore,Books,1730.97,799.91,C,True,False,0.0,True
WH001,609,186,24,14,2026-06-11,Mamaearth Makeup Inventore,Beauty,1722.46,909.32,C,True,False,0.0,True
WH001,611,555,13,18,2026-05-30,Samsung Laptops Consectetur,Electronics,143885.7,92626.1,B,True,False,0.0,False
WH001,612,164,43,12,2026-06-15,Patanjali Personal Care Laudantium,Grocery,613.39,260.83,C,True,False,0.0,True
WH001,613,255,39,9,2026-05-23,3M Care Neque,Automotive,941.35,641.5,C,True,False,0.0,True
WH001,614,147,28,7,2026-07-03,Oxford Children Iure,Books,1568.54,719.78,C,True,False,0.0,True
WH001,615,324,13,15,2026-06-06,Hamleys Action Figures Alias,Toys,7570.6,5106.17,C,True,False,0.0,True
WH001,620,139,42,17,2026-06-28,Tata Snacks Iusto,Grocery,503.28,256.58,C,True,False,0.0,True
WH001,622,73,39,11,2026-06-30,Mamaearth Haircare Consectetur,Beauty,1466.73,996.56,C,False,False,0.0,False
WH001,623,277,30,15,2026-05-21,ITC Beverages Laborum,Grocery,97.05,68.56,C,True,False,0.0,True
WH001,624,27,14,8,2026-07-11,Puma Kids Tempore,Fashion,9684.51,5204.65,C,False,False,0.0,False
WH001,625,77,35,10,2026-06-17,3M Accessories Sed,Automotive,8634.14,4192.2,B,False,False,0.0,False
WH001,626,210,43,14,2026-06-28,Rupa Academic Unde,Books,1814.57,1277.43,C,True,False,0.0,True
WH001,627,363,48,18,2026-05-21,IKEA Decor Blanditiis,Home & Kitchen,49808.61,30064.82,A,True,False,0.0,False
WH001,628,3,28,18,2026-07-11,Samsung Laptops Quam,Electronics,6604.92,2992.06,C,False,True,0.0,False
WH001,630,594,15,16,2026-06-23,Mattel Educational Suscipit,Toys,3207.3,2158.8,C,True,False,0.0,True
WH001,631,60,49,18,2026-07-11,Bombay Dyeing Cookware Expedita,Home & Kitchen,4404.81,2026.17,C,False,False,0.0,False
WH001,634,28,41,10,2026-06-05,Bombay Dyeing Cookware Dolore,Home & Kitchen,4197.62,3100.93,C,False,False,0.0,False
WH001,635,119,48,10,2026-06-10,Godrej Tools Quasi,Automotive,9116.33,5160.29,C,False,False,0.0,False
WH001,637,400,13,6,2026-05-26,Nykaa Fragrance Numquam,Beauty,4870.6,2822.08,C,True,False,0.0,True
WH001,638,18,41,8,2026-06-14,Loreal Fragrance Quas,Beauty,1630.42,915.6,C,False,False,0.0,False
WH001,639,69,26,12,2026-06-28,Arihant Children Magni,Books,1593.7,834.7,C,False,False,0.0,False
WH001,640,38,17,8,2026-05-20,Boat Smartphones Suscipit,Electronics,74079.9,36525.74,C,False,False,0.0,False
WH001,641,399,11,13,2026-06-04,Funskool Educational Incidunt,Toys,7947.13,4195.82,C,True,False,0.0,True
WH001,642,110,30,14,2026-06-13,Puma Men Accusamus,Fashion,6748.83,4482.28,C,True,False,0.0,True
WH001,643,191,37,9,2026-06-19,Faber-Castell Office Rerum,Stationery,754.17,486.77,C,True,False,0.0,True
