state,city,total_revenue,order_count,aov
Madhya Pradesh,Bareilly,3019014.2,50,60380.28400000001
Madhya Pradesh,Bathinda,1083717.29,30,36123.90966666667
Madhya Pradesh,Begusarai,2196947.41,30,73231.58033333333
Madhya Pradesh,Belgaum,2312699.14,52,44474.98346153846
Madhya Pradesh,Bellary,3081546.31,51,60422.47666666667
Madhya Pradesh,Berhampore,5703910.12,121,47139.75305785124
Madhya Pradesh,Berhampur,4219262.04,81,52089.654814814814
Madhya Pradesh,Bettiah,4386615.63,82,53495.31256097561
Madhya Pradesh,Bhagalpur,3619860.93,71,50983.956760563386
Madhya Pradesh,Bhalswa Jahangir Pur,1651723.41,27,61174.94111111111
Madhya Pradesh,Bharatpur,2046775.92,38,53862.52421052632
Madhya Pradesh,Bhatpara,4977608.92,69,72139.25971014492
Madhya Pradesh,Bhavnagar,2799675.88,35,79990.73942857143
Madhya Pradesh,Bhilai,1276077.35,37,34488.57702702703
Madhya Pradesh,Bhilwara,2075379.03,36,57649.4175
Madhya Pradesh,Bhimavaram,2368171.62,44,53822.082272727275
Madhya Pradesh,Bhind,6765129.06,94,71969.45808510638
Madhya Pradesh,Bhiwandi,2343186.77,35,66948.19342857142
Madhya Pradesh,Bhiwani,3752651.07,79,47501.91227848101
Madhya Pradesh,Bhopal,2408086.8,60,40134.78
Madhya Pradesh,Bhubaneswar,2220937.99,44,50475.86340909091
Madhya Pradesh,Bhusawal,1549192.49,54,28688.749814814815
Madhya Pradesh,Bidar,5567896.3,72,77331.89305555556
Madhya Pradesh,Bidhannagar,1709916.8,33,51815.66060606061
Madhya Pradesh,Bihar Sharif,2455879.18,37,66375.11297297297
Madhya Pradesh,Bijapur,2344585.35,46,50969.24673913044
Madhya Pradesh,Bikaner,676446.13,18,37580.34055555556
Madhya Pradesh,Bilaspur,5851386.88,82,71358.37658536586
Madhya Pradesh,Bokaro,5970600.1899999995,104,57409.617211538454
Madhya Pradesh,Bongaigaon,1973767.6,39,50609.42564102564
Madhya Pradesh,Bulandshahr,1213550.03,31,39146.77516129032
Madhya Pradesh,Burhanpur,3427230.24,50,68544.6048
Madhya Pradesh,Buxar,330417.64,8,41302.205
Madhya Pradesh,Chandigarh,1417457.8699999999,34,41689.937352941175
Madhya Pradesh,Chandrapur,3422805.08,45,76062.33511111111
Madhya Pradesh,Chapra,3706699.42,70,52952.84885714285
Madhya Pradesh,Chennai,5852500.72,90,65027.785777777775
Madhya Pradesh,Chinsurah,4238621.03,91,46578.25307692308
Madhya Pradesh,Chittoor,2839064.83,46,61718.800652173915
Madhya Pradesh,Coimbatore,5610607.43,98,57251.0962244898
Madhya Pradesh,Cuttack,1338003.48,29,46138.051034482756
Madhya Pradesh,Danapur,1890002.32,39,48461.59794871795
Madhya Pradesh,Darbhanga,2895763.49,33,87750.4087878788
Madhya Pradesh,Davanagere,4962278.82,100,49622.7882
Madhya Pradesh,Dehradun,3116670.73,51,61111.19078431372
Madhya Pradesh,Dehri,3440802.88,53,64920.80905660377
Madhya Pradesh,Delhi,2232546.38,50,44650.927599999995
Madhya Pradesh,Deoghar,2910931.16,55,52926.0210909091
Madhya Pradesh,Dewas,1363685.19,32,42615.1621875
Madhya Pradesh,Dhanbad,2172066.2600000002,53,40982.38226415095
Madhya Pradesh,Dharmavaram,3076823.58,69,44591.64608695652
Madhya Pradesh,Dhule,1951519.33,32,60984.9790625
Madhya Pradesh,Dibrugarh,5096431.56,76,67058.31
Madhya Pradesh,Dindigul,5122223.54,121,42332.42595041322
Madhya Pradesh,Durg,1126333.33,19,59280.70157894737
Madhya Pradesh,Durgapur,1375816.2,48,28662.837499999998
Madhya Pradesh,Eluru,2512709.88,53,47409.620377358486
Madhya Pradesh,Erode,1815893.42,42,43235.55761904762
Madhya Pradesh,Etawah,1551788.6,42,36947.34761904762
Madhya Pradesh,Faridabad,4508268.77,105,42935.89304761904
Madhya Pradesh,Farrukhabad,4285171.48,78,54938.0958974359
Madhya Pradesh,Fatehpur,1616596.42,34,47546.95352941176
Madhya Pradesh,Firozabad,5216129.65,90,57956.99611111112
Madhya Pradesh,Gandhidham,1383146.6199999999,47,29428.6514893617
Madhya Pradesh,Gandhinagar,2344913.24,56,41873.45071428572
Madhya Pradesh,Gangtok,3618414.19,86,42074.58360465116
Madhya Pradesh,Gaya,3741730.81,70,53453.29728571429
Madhya Pradesh,Ghaziabad,8315119.79,147,56565.44074829932
Madhya Pradesh,Giridih,2885913.39,50,57718.2678
Madhya Pradesh,Gopalpur,1352653.22,38,35596.13736842105
Madhya Pradesh,Gorakhpur,4639507.55,61,76057.50081967213
Madhya Pradesh,Gudivada,1874319.22,56,33469.98607142857
Madhya Pradesh,Gulbarga,3169841.7800000003,89,35616.199775280904
Madhya Pradesh,Guna,2554926.8,51,50096.603921568625
Madhya Pradesh,Guntakal,3796261.7199999997,63,60258.12253968253
Madhya Pradesh,Guntur,837037.3300000001,22,38047.15136363637
Madhya Pradesh,Gurgaon,1217895.28,20,60894.764
Madhya Pradesh,Guwahati,3550699.08,80,44383.7385
Madhya Pradesh,Gwalior,915942.9400000001,31,29546.546451612907
Madhya Pradesh,Hajipur,1752815.84,42,41733.71047619048
Madhya Pradesh,Haldia,3371079.8,77,43780.25714285714
Madhya Pradesh,Hapur,3548349.25,77,46082.457792207795
Madhya Pradesh,Haridwar,3337091.36,71,47001.28676056338
Madhya Pradesh,Hazaribagh,1698669.8900000001,37,45909.99702702703
Madhya Pradesh,Hindupur,1910303.26,25,76412.1304
Madhya Pradesh,Hospet,4341977.68,107,40579.2306542056
Madhya Pradesh,Hosur,3636447.9,60,60607.465
Madhya Pradesh,Howrah,1100817.39,15,73387.82599999999
Madhya Pradesh,Hubli–Dharwad,3123596.88,66,47327.225454545456
Madhya Pradesh,Hyderabad,510800.87,8,63850.10875
Madhya Pradesh,Ichalkaranji,1759427.07,26,67670.27192307693
Madhya Pradesh,Imphal,301253.18,14,21518.084285714285
Madhya Pradesh,Indore,1581510.12,33,47924.549090909095
Madhya Pradesh,Jabalpur,4042722.9899999998,88,45940.033977272724
Madhya Pradesh,Jaipur,1662714.24,41,40554.005853658535
Madhya Pradesh,Jalandhar,1780987.75,41,43438.7256097561
Madhya Pradesh,Jalgaon,3247759.7,65,49965.53384615385
Madhya Pradesh,Jalna,3545131.36,74,47907.18054054054
Madhya Pradesh,Jamalpur,2432097.0,70,34744.24285714285
Madhya Pradesh,Jammu,3114414.18,53,58762.53169811321
Madhya Pradesh,Jamnagar,5132300.87,75,68430.67826666667
Madhya Pradesh,Jamshedpur,145788.64,7,20826.948571428573
Madhya Pradesh,Jaunpur,911226.75,32,28475.8359375
Madhya Pradesh,Jehanabad,1133271.43,23,49272.67086956521
Madhya Pradesh,Jhansi,2943325.75,39,75469.89102564103
Madhya Pradesh,Jodhpur,2397715.85,56,42816.354464285716
Madhya Pradesh,Jorhat,2696557.18,62,43492.857741935484
Madhya Pradesh,Junagadh,5307085.65,90,58967.61833333334
Madhya Pradesh,Kadapa,3166966.89,71,44605.167464788734
Madhya Pradesh,Kakinada,4027269.41,84,47943.68345238095
Madhya Pradesh,Kalyan-Dombivli,2318255.54,40,57956.3885
Madhya Pradesh,Kamarhati,1554955.42,24,64789.809166666666
Madhya Pradesh,Kanpur,3450585.1,77,44812.79350649351
Madhya Pradesh,Karaikudi,4826791.0200000005,94,51348.84063829788
Madhya Pradesh,Karawal Nagar,3018759.88,44,68608.17909090909
Madhya Pradesh,Karimnagar,1638970.67,37,44296.50459459459
Madhya Pradesh,Karnal,2063820.36,44,46905.008181818186
Madhya Pradesh,Katihar,4075489.68,78,52249.86769230769
Madhya Pradesh,Katni,2716200.3,62,43809.68225806452
Madhya Pradesh,Kavali,1222684.1400000001,35,34933.832571428575
Madhya Pradesh,Khammam,6195920.32,89,69617.08224719102
Madhya Pradesh,Khandwa,1306785.28,24,54449.386666666665
Madhya Pradesh,Kharagpur,3123495.69,56,55776.70875
Madhya Pradesh,Khora ,724617.8099999999,21,34505.61
Madhya Pradesh,Kirari Suleman Nagar,2582535.93,51,50637.95941176471
Madhya Pradesh,Kishanganj,2140251.37,32,66882.8553125
Madhya Pradesh,Kochi,802973.15,17,47233.714705882354
Madhya Pradesh,Kolhapur,2497371.34,45,55497.14088888888
Madhya Pradesh,Kolkata,2449868.24,59,41523.19050847458
Madhya Pradesh,Kollam,1711932.07,47,36424.08659574468
Madhya Pradesh,Korba,952784.12,17,56046.12470588235
Madhya Pradesh,Kota,1263278.32,36,35091.06444444445
Madhya Pradesh,Kottayam,2224138.44,22,101097.20181818181
Madhya Pradesh,Kozhikode,2649701.34,54,49068.54333333333
Madhya Pradesh,Kulti,4259509.08,81,52586.531851851854
Madhya Pradesh,Kumbakonam,1710128.0999999999,43,39770.420930232554
Madhya Pradesh,Kurnool,2447623.43,71,34473.56943661972
Madhya Pradesh,Latur,913913.24,20,45695.662
Madhya Pradesh,Loni,521311.01,19,27437.421578947367
Madhya Pradesh,Lucknow,834803.77,31,26929.153870967744
Madhya Pradesh,Ludhiana,1891525.3,49,38602.55714285714
Madhya Pradesh,Machilipatnam,1055804.45,31,34058.208064516126
Madhya Pradesh,Madanapalle,2476406.44,45,55031.25422222222
Madhya Pradesh,Madhyamgram,1076859.94,22,48948.179090909085
Madhya Pradesh,Madurai,2352498.16,38,61907.84631578948
Madhya Pradesh,Mahbubnagar,3652417.71,49,74539.13693877551
Madhya Pradesh,Maheshtala,1960240.5699999998,23,85227.85086956521
Madhya Pradesh,Malda,1777405.19,59,30125.511694915254
Madhya Pradesh,Malegaon,1127812.4100000001,22,51264.20045454546
Madhya Pradesh,Mangalore,898086.09,21,42766.00428571428
Madhya Pradesh,Mango,2123504.77,49,43336.83204081633
Madhya Pradesh,Mathura,2482222.64,48,51712.97166666667
Madhya Pradesh,Medininagar,3173979.9699999997,63,50380.63444444444
Madhya Pradesh,Meerut,1670948.16,36,46415.22666666666
Madhya Pradesh,Mehsana,1823765.79,39,46763.22538461538
Madhya Pradesh,Mira-Bhayandar,2239715.6,39,57428.605128205134
Madhya Pradesh,Miryalaguda,915642.11,35,26161.203142857143
Madhya Pradesh,Mirzapur,3584539.55,81,44253.57469135802
Madhya Pradesh,Moradabad,4203817.73,80,52547.721625000006
Madhya Pradesh,Morbi,5359859.96,90,59553.99955555556
Madhya Pradesh,Morena,1543886.06,28,55138.78785714286
Madhya Pradesh,Motihari,1828681.79,43,42527.48348837209
Madhya Pradesh,Mumbai,4121109.3099999996,68,60604.548676470586
Madhya Pradesh,Munger,6508586.72,104,62582.56461538461
Madhya Pradesh,Muzaffarnagar,2401441.5300000003,39,61575.423846153855
Madhya Pradesh,Muzaffarpur,1211080.36,28,43252.87
Madhya Pradesh,Mysore,1970212.09,50,39404.2418
Madhya Pradesh,Nadiad,447737.95999999996,12,37311.496666666666
Madhya Pradesh,Nagaon,3343664.05,61,54814.164754098354
Madhya Pradesh,Nagercoil,1620755.73,23,70467.6404347826
Madhya Pradesh,Nagpur,5423304.05,55,98605.52818181818
Madhya Pradesh,Naihati,1627962.5899999999,39,41742.630512820506
Madhya Pradesh,Nanded,1149074.48,42,27358.91619047619
Madhya Pradesh,Nandyal,1782277.9100000001,43,41448.323488372094
Madhya Pradesh,Nangloi Jat,4027905.59,63,63935.009365079364
Madhya Pradesh,Narasaraopet,972627.34,30,32420.911333333333
Madhya Pradesh,Nashik,2478669.78,55,45066.72327272727
Madhya Pradesh,Navi Mumbai,4665288.88,70,66646.984
Madhya Pradesh,Nellore,1924339.65,43,44752.08488372093
Madhya Pradesh,New Delhi,4938323.46,98,50391.055714285714
Madhya Pradesh,Nizamabad,1467688.39,31,47344.78677419355
Madhya Pradesh,North Dumdum,4472631.99,82,54544.29256097561
Madhya Pradesh,Ongole,2702607.44,47,57502.28595744681
Madhya Pradesh,Orai,3485289.04,59,59072.69559322034
Madhya Pradesh,Ozhukarai,1551073.62,42,36930.32428571429
Madhya Pradesh,Pali,848962.55,9,94329.17222222223
Madhya Pradesh,Pallavaram,1698349.75,31,54785.47580645161
Madhya Pradesh,Panchkula,6279814.22,89,70559.71033707865
Madhya Pradesh,Panihati,2050206.8800000001,37,55410.99675675676
Madhya Pradesh,Panipat,1377619.3800000001,41,33600.47268292683
Madhya Pradesh,Panvel,3754183.91,52,72195.84442307692
Madhya Pradesh,Parbhani,712099.2999999999,10,71209.93
Madhya Pradesh,Patiala,1779191.98,38,46820.841578947366
Madhya Pradesh,Patna,1400465.9100000001,38,36854.36605263158
Madhya Pradesh,Phagwara,1833099.27,48,38189.568125
Madhya Pradesh,Phusro,2545450.0500000003,49,51947.96020408164
Madhya Pradesh,Pimpri-Chinchwad,2488211.69,46,54091.55847826087
Madhya Pradesh,Pondicherry,2282859.83,49,46588.97612244898
Madhya Pradesh,Proddatur,1998068.38,60,33301.13966666666
Madhya Pradesh,Pudukkottai,3581444.48,63,56848.32507936508
Madhya Pradesh,Pune,4512458.74,63,71626.32920634921
Madhya Pradesh,Purnia,408287.56,17,24016.915294117647
Madhya Pradesh,Raebareli,2963187.94,50,59263.758799999996
Madhya Pradesh,Raichur,2594645.91,37,70125.56513513514
Madhya Pradesh,Raiganj,3542250.93,63,56226.20523809524
Madhya Pradesh,Raipur,1361709.82,32,42553.431875
Madhya Pradesh,Rajahmundry,3349645.17,51,65679.31705882352
Madhya Pradesh,Rajkot,2709726.38,59,45927.56576271186
Madhya Pradesh,Rajpur Sonarpur,1827044.98,40,45676.1245
Madhya Pradesh,Ramagundam,2290042.58,52,44039.280384615384
Madhya Pradesh,Ramgarh,1000492.85,29,34499.753448275864
Madhya Pradesh,Rampur,2478497.67,32,77453.0521875
Madhya Pradesh,Ranchi,253668.13,9,28185.347777777777
Madhya Pradesh,Ratlam,3068472.03,81,37882.370740740735
Madhya Pradesh,Raurkela Industrial Township,2688654.02,52,51704.885
Madhya Pradesh,Rewa,575462.96,20,28773.147999999997
Madhya Pradesh,Rohtak,2320818.21,48,48350.379375
Madhya Pradesh,Rourkela,2208564.31,45,49079.20688888889
Madhya Pradesh,Sagar,136938.88,8,17117.36
Madhya Pradesh,Saharanpur,2181884.82,31,70383.38129032258
Madhya Pradesh,Saharsa,1381880.38,17,81287.08117647059
Madhya Pradesh,Salem,3115991.59,67,46507.3371641791
Madhya Pradesh,Sambalpur,2110565.2800000003,52,40587.79384615385
Madhya Pradesh,Sambhal,2347022.5,46,51022.22826086957
Madhya Pradesh,Sangli-Miraj & Kupwad,3679821.73,67,54922.7123880597
Madhya Pradesh,Sasaram,1385690.05,32,43302.8140625
Madhya Pradesh,Satara,2180050.03,43,50698.83790697674
Madhya Pradesh,Satna,1068009.23,26,41077.278076923074
Madhya Pradesh,Secunderabad,672111.85,17,39535.99117647059
Madhya Pradesh,Serampore,1124905.57,30,37496.852333333336
Madhya Pradesh,Shahjahanpur,1360717.58,28,48597.05642857143
Madhya Pradesh,Shimla,1071327.96,32,33478.99875
Madhya Pradesh,Shimoga,1905574.69,47,40544.14234042553
Madhya Pradesh,Shivpuri,1189500.53,19,62605.29105263158
Madhya Pradesh,Sikar,1236782.91,25,49471.316399999996
Madhya Pradesh,Silchar,2597166.34,55,47221.206181818176
Madhya Pradesh,Siliguri,4503566.88,71,63430.51943661972
Madhya Pradesh,Singrauli,2795934.94,58,48205.7748275862
Madhya Pradesh,Sirsa,3113089.82,77,40429.73792207792
Madhya Pradesh,Siwan,3326921.17,53,62772.09754716981
Madhya Pradesh,Solapur,886247.12,26,34086.42769230769
Madhya Pradesh,Sonipat,5346317.58,116,46088.94465517242
Madhya Pradesh,South Dumdum,3422494.75,76,45032.82565789474
Madhya Pradesh,Sri Ganganagar,4333978.3,90,48155.31444444444
Madhya Pradesh,Srikakulam,2445490.37,44,55579.32659090909
Madhya Pradesh,Srinagar,2323193.84,61,38085.14491803278
Madhya Pradesh,Sultan Pur Majra,2168159.47,29,74764.11965517243
Madhya Pradesh,Surat,2298654.54,53,43370.840377358494
Madhya Pradesh,Surendranagar Dudhrej,1371557.4,19,72187.23157894737
Madhya Pradesh,Suryapet,882817.24,23,38383.358260869565
Madhya Pradesh,Tadepalligudem,760709.12,37,20559.705945945945
Madhya Pradesh,Tadipatri,3316545.85,77,43072.024025974024
Madhya Pradesh,Tenali,2058826.3499999999,31,66413.75322580645
Madhya Pradesh,Tezpur,3258442.17,44,74055.50386363636
Madhya Pradesh,Thane,1005109.58,23,43700.41652173913
Madhya Pradesh,Thanjavur,1375193.58,34,40446.87
Madhya Pradesh,Thiruvananthapuram,2404032.49,34,70706.83794117648
Madhya Pradesh,Thoothukudi,1846807.8,28,65957.42142857143
Madhya Pradesh,Thrissur,1678967.2,31,54160.23225806451
Madhya Pradesh,Tinsukia,4276970.15,67,63835.37537313433
Madhya Pradesh,Tiruchirappalli,3894229.02,71,54848.296056338026
Madhya Pradesh,Tirunelveli,2022941.81,41,49340.04414634147
Madhya Pradesh,Tirupati,1266081.38,36,35168.92722222222
Madhya Pradesh,Tiruppur,3622445.92,50,72448.9184
Madhya Pradesh,Tiruvottiyur,2908633.89,71,40966.674507042255
Madhya Pradesh,Tumkur,908839.85,17,53461.16764705882
Madhya Pradesh,Udaipur,3436093.51,55,62474.427454545454
Madhya Pradesh,Udupi,1133798.3800000001,26,43607.630000000005
Madhya Pradesh,Ujjain,1606801.63,32,50212.5509375
Madhya Pradesh,Ulhasnagar,3808020.5,80,47600.25625
Madhya Pradesh,Uluberia,3961409.32,64,61897.020625
Madhya Pradesh,Unnao,2375418.98,33,71982.39333333333
Madhya Pradesh,Vadodara,1028696.0099999999,21,48985.52428571428
Madhya Pradesh,Varanasi,4332646.77,63,68772.17095238094
Madhya Pradesh,Vasai-Virar,2940192.81,58,50692.97948275862
Madhya Pradesh,Vellore,3905816.96,63,61997.094603174606
Madhya Pradesh,Vijayanagaram,2119593.68,34,62340.9905882353
Madhya Pradesh,Vijayawada,2263938.37,30,75464.61233333334
Madhya Pradesh,Visakhapatnam,2557810.25,46,55604.57065217391
Madhya Pradesh,Warangal,4928566.22,84,58673.407380952376
Madhya Pradesh,Yamunanagar,5375062.32,75,71667.4976
Maharashtra,Adoni,4637710.99,68,68201.63220588236
Maharashtra,Agartala,4542071.82,67,67792.11671641792
Maharashtra,Agra,3445864.86,57,60453.76947368421
Maharashtra,Ahmedabad,940533.39,26,36174.361153846156
Maharashtra,Ahmednagar,3566585.94,64,55727.9053125
Maharashtra,Aizawl,3086759.59,66,46769.084696969694
Maharashtra,Ajmer,2235580.03,32,69861.8759375
Maharashtra,Akola,3112196.25,59,52749.088983050846
Maharashtra,Alappuzha,5361932.85,75,71492.438
Maharashtra,Aligarh,4417341.61,93,47498.29688172043
Maharashtra,Allahabad,2783010.33,45,61844.674
Maharashtra,Alwar,4791733.45,106,45205.032547169816
Maharashtra,Amaravati,1149505.45,39,29474.498717948718
Maharashtra,Ambala,5920668.37,121,48931.14355371901
Maharashtra,Ambarnath,1490460.5999999999,47,31711.927659574467
Maharashtra,Ambattur,4115045.67,86,47849.368255813955
Maharashtra,Amravati,3735863.93,88,42452.99920454546
Maharashtra,Amritsar,5139563.48,92,55864.82043478261
Maharashtra,Amroha,1876944.01,45,41709.866888888886
Maharashtra,Anand,3282632.3200000003,60,54710.538666666675
Maharashtra,Anantapur,4581404.99,86,53272.15104651163
Maharashtra,Anantapuram,5185862.9,79,65643.83417721519
Maharashtra,Arrah,2073501.09,58,35750.01879310345
Maharashtra,Asansol,3661677.92,86,42577.65023255814
Maharashtra,Aurangabad,9425337.95,143,65911.4541958042
Maharashtra,Avadi,5665544.74,97,58407.67773195876
Maharashtra,Bahraich,5171451.6,93,55607.0064516129
Maharashtra,Ballia,6198054.47,126,49190.90849206349
Maharashtra,Bally,6169943.97,118,52287.660762711865
Maharashtra,Bangalore,5482528.79,94,58324.774361702126
Maharashtra,Baranagar,3882760.32,68,57099.416470588236
Maharashtra,Barasat,3424855.12,50,68497.1024
Maharashtra,Bardhaman,1791218.3699999999,38,47137.325526315784
Maharashtra,Bareilly,5940177.23,107,55515.675046728975
Maharashtra,Bathinda,7204522.53,105,68614.50028571428
Maharashtra,Begusarai,6516710.13,107,60903.832990654206
Maharashtra,Belgaum,3024072.89,49,61715.773265306125
Maharashtra,Bellary,2669680.58,56,47672.8675
Maharashtra,Berhampore,6305336.14,115,54829.009913043476
Maharashtra,Berhampur,1653937.95,22,75178.99772727273
Maharashtra,Bettiah,2268974.33,45,50421.65177777778
Maharashtra,Bhagalpur,5315980.05,62,85741.61370967742
Maharashtra,Bhalswa Jahangir Pur,4413026.63,66,66864.03984848484
Maharashtra,Bharatpur,6092389.12,106,57475.36905660378
Maharashtra,Bhatpara,3079758.0,70,43996.54285714286
Maharashtra,Bhavnagar,1760046.46,36,48890.179444444446
Maharashtra,Bhilai,3380771.93,55,61468.58054545455
Maharashtra,Bhilwara,2783369.61,69,40338.689999999995
Maharashtra,Bhimavaram,4179577.26,87,48041.11793103448
Maharashtra,Bhind,3780007.92,94,40212.85021276596
Maharashtra,Bhiwandi,3452758.59,65,53119.36292307692
Maharashtra,Bhiwani,1693245.42,45,37627.676
Maharashtra,Bhopal,4478721.97,81,55292.863827160494
Maharashtra,Bhubaneswar,6145580.3,112,54871.25267857143
Maharashtra,Bhusawal,4656178.39,88,52911.118068181815
Maharashtra,Bidar,8129676.9,123,66094.93414634146
Maharashtra,Bidhannagar,3761853.81,63,59711.96523809524
Maharashtra,Bihar Sharif,3991754.67,107,37306.11841121495
Maharashtra,Bijapur,4456902.49,95,46914.763052631584
Maharashtra,Bikaner,2544643.64,73,34858.13205479452
Maharashtra,Bilaspur,2246478.71,55,40845.06745454545
Maharashtra,Bokaro,5836086.54,89,65574.00606741573
Maharashtra,Bongaigaon,5239341.21,106,49427.747264150945
Maharashtra,Bulandshahr,2391921.16,53,45130.58792452831
Maharashtra,Burhanpur,4774381.3,88,54254.332954545454
Maharashtra,Buxar,2578234.71,46,56048.580652173914
Maharashtra,Chandigarh,1680685.8599999999,29,57954.6848275862
Maharashtra,Chandrapur,5071470.78,86,58970.590465116285
Maharashtra,Chapra,3033689.69,55,55157.99436363636
Maharashtra,Chennai,3753753.88,90,41708.376444444446
Maharashtra,Chinsurah,3564225.24,75,47523.00320000001
Maharashtra,Chittoor,3107980.2,73,42575.07123287671
Maharashtra,Coimbatore,2697311.62,45,59940.258222222226
Maharashtra,Cuttack,5712774.83,118,48413.34601694915
Maharashtra,Danapur,3904178.92,75,52055.71893333333
Maharashtra,Darbhanga,2782061.4899999998,55,50582.93618181818
Maharashtra,Davanagere,3617594.51,58,62372.31913793103
Maharashtra,Dehradun,2551779.71,50,51035.5942
Maharashtra,Dehri,5654198.4799999995,90,62824.42755555555
Maharashtra,Delhi,3778726.2399999998,56,67477.25428571428
Maharashtra,Deoghar,2679355.53,46,58246.85934782608
Maharashtra,Dewas,3421947.94,47,72807.4029787234
Maharashtra,Dhanbad,2196492.15,50,43929.843
Maharashtra,Dharmavaram,2556623.7199999997,52,49165.84076923077
