return_id,order_id,reason
1230,40114,Defective
1231,63978,Defective
1232,101518,Arrived Late
1233,13242,Defective
1234,168389,Wrong Item
1235,20201,Changed Mind
1236,75277,Changed Mind
1237,135749,Arrived Late
1238,160024,Size Issue
1239,143936,Defective
1240,18623,Changed Mind
1241,89403,Arrived Late
1242,61103,Size Issue
1243,123316,Wrong Item
1244,86351,Defective
1245,33542,Size Issue
1246,181246,Arrived Late
1247,21393,Size Issue
1248,183194,Arrived Late
1249,198641,Arrived Late
1250,128517,Changed Mind
1251,163201,Changed Mind
1252,125413,Defective
1253,41701,Size Issue
1254,42699,Wrong Item
1255,72557,Arrived Late
1256,115323,Changed Mind
1257,31710,Arrived Late
1258,30801,Size Issue
1259,12854,Wrong Item
1260,1892,Changed Mind
1261,69572,Size Issue
1262,59378,Defective
1263,31034,Arrived Late
1264,113553,Arrived Late
1265,180715,Defective
1266,33350,Defective
1267,47078,Size Issue
1268,37940,Defective
1269,4275,Wrong Item
1270,140025,Arrived Late
1271,29914,Arrived Late
1272,162523,Changed Mind
1273,98945,Wrong Item
1274,176452,Wrong Item
1275,23082,Arrived Late
1276,81817,Wrong Item
1277,112080,Changed Mind
1278,66009,Defective
1279,93642,Defective
1280,37496,Size Issue
1281,38755,Arrived Late
1282,161411,Defective
1283,194167,Changed Mind
1284,44576,Size Issue
1285,37753,Changed Mind
1286,85726,Changed Mind
1287,96089,Wrong Item
1288,199657,Arrived Late
1289,192977,Changed Mind
1290,95333,Changed Mind
1291,97470,Wrong Item
1292,178813,Arrived Late
1293,96495,Arrived Late
1294,79871,Size Issue
1295,49951,Arrived Late
1296,64958,Size Issue
1297,114888,Wrong Item
1298,197273,Changed Mind
1299,109461,Defective
1300,190903,Wrong Item
1301,9530,Wrong Item
1302,106290,Size Issue
1303,90857,Defective
1304,76022,Size Issue
1305,56408,Arrived Late
1306,192230,Wrong Item
1307,190722,Defective
1308,94441,Defective
1309,119631,Size Issue
1310,168601,Arrived Late
1311,34830,Defective
1312,102526,Size Issue
1313,59985,Wrong Item
1314,39701,Wrong Item
1315,33753,Wrong Item
1316,171441,Changed Mind
1317,62309,Wrong Item
1318,128154,Changed Mind
1319,96403,Wrong Item
1320,21277,Wrong Item
1321,102786,Size Issue
1322,41934,Changed Mind
1323,11281,Size Issue
1324,127027,Size Issue
1325,89708,Arrived Late
1326,44454,Arrived Late
1327,87153,Wrong Item
1328,125069,Defective
1329,109200,Defective
1330,97533,Changed Mind
1331,163218,Size Issue
1332,56094,Changed Mind
1333,42233,Changed Mind
1334,23839,Defective
1335,147656,Arrived Late
1336,9682,Defective
1337,25433,Arrived Late
1338,22513,Wrong Item
1339,192580,Size Issue
1340,32233,Arrived Late
1341,103531,Defective
1342,42232,Wrong Item
1343,74985,Defective
1344,19339,Size Issue
1345,72698,Defective
1346,37318,Size Issue
1347,6960,Changed Mind
1348,1371,Wrong Item
1349,163646,Arrived Late
1350,177808,Defective
1351,80379,Size Issue
1352,21609,Changed Mind
1353,107255,Arrived Late
1354,94948,Changed Mind
1355,114117,Changed Mind
1356,40013,Defective
1357,165765,Arrived Late
1358,177011,Changed Mind
1359,10282,Changed Mind
1360,187262,Changed Mind
1361,62410,Wrong Item
1362,74232,Wrong Item
1363,70835,Arrived Late
1364,5982,Size Issue
1365,177215,Changed Mind
1366,38582,Changed Mind
1367,185066,Arrived Late
1368,99284,Wrong Item
1369,67365,Size Issue
1370,42004,Defective
1371,170718,Arrived Late
1372,80297,Arrived Late
1373,13140,Defective
1374,184926,Wrong Item
1375,198101,Arrived Late
1376,105254,Size Issue
1377,180178,Arrived Late
1378,17194,Arrived Late
1379,113729,Size Issue
1380,43319,Size Issue
1381,140173,Size Issue
1382,80693,Changed Mind
1383,189623,Arrived Late
1384,47097,Arrived Late
1385,27612,Size Issue
1386,12063,Wrong Item
1387,183758,Arrived Late
1388,154676,Defective
1389,46677,Defective
1390,83319,Wrong Item
1391,64774,Wrong Item
1392,68697,Arrived Late
1393,66342,Arrived Late
1394,182215,Changed Mind
1395,110567,Changed Mind
1396,35161,Arrived Late
1397,168802,Wrong Item
1398,89714,Defective
1399,198524,Wrong Item
1400,80945,Arrived Late
1401,1073,Size Issue
1402,86726,Wrong Item
1403,157503,Size Issue
1404,73417,Size Issue
1405,161635,Arrived Late
1406,145358,Arrived Late
1407,135836,Arrived Late
1408,125676,Changed Mind
1409,186163,Wrong Item
1410,81310,Size Issue
1411,156723,Wrong Item
1412,140053,Defective
1413,20016,Wrong Item
1414,68147,Wrong Item
1415,23487,Changed Mind
1416,117161,Wrong Item
1417,54704,Changed Mind
1418,90931,Size Issue
1419,196574,Size Issue
1420,74065,Size Issue
1421,92592,Size Issue
1422,193508,Changed Mind
1423,44997,Defective
1424,105520,Wrong Item
1425,29882,Arrived Late
1426,132968,Changed Mind
1427,120037,Changed Mind
1428,169111,Defective
1429,40685,Defective
1430,54528,Size Issue
1431,120865,Size Issue
1432,72138,Arrived Late
1433,128886,Wrong Item
1434,104516,Defective
1435,137115,Defective
1436,108169,Defective
1437,74898,Size Issue
1438,101438,Changed Mind
1439,70108,Defective
1440,45129,Size Issue
1441,180682,Changed Mind
1442,179720,Size Issue
1443,165979,Defective
1444,174522,Defective
1445,107577,Size Issue
1446,33074,Defective
1447,147218,Wrong Item
1448,62108,Changed Mind
1449,147307,Arrived Late
1450,55559,Size Issue
1451,7329,Wrong Item
1452,5457,Wrong Item
1453,54661,Defective
1454,147860,Defective
1455,55302,Changed Mind
1456,52273,Changed Mind
1457,16610,Size Issue
1458,73552,Arrived Late
1459,134147,Arrived Late
1460,188718,Wrong Item
1461,141467,Wrong Item
1462,13800,Size Issue
1463,193467,Wrong Item
1464,170573,Defective
1465,109615,Changed Mind
1466,77527,Defective
1467,107771,Wrong Item
1468,118068,Changed Mind
1469,14921,Defective
1470,150100,Defective
1471,94569,Defective
1472,153819,Size Issue
1473,167348,Changed Mind
1474,124528,Arrived Late
1475,148820,Size Issue
1476,199334,Defective
1477,38844,Wrong Item
1478,98268,Defective
1479,27762,Arrived Late
1480,128978,Wrong Item
1481,92639,Wrong Item
1482,21257,Size Issue
1483,108736,Wrong Item
1484,56178,Wrong Item
1485,132941,Wrong Item
1486,27113,Defective
1487,84235,Changed Mind
1488,122156,Arrived Late
1489,163641,Size Issue
1490,16349,Size Issue
1491,166477,Defective
1492,70898,Defective
1493,193583,Size Issue
1494,122360,Changed Mind
1495,23962,Arrived Late
1496,103938,Arrived Late
1497,84,Arrived Late
1498,92675,Size Issue
1499,169312,Defective
1500,3425,Wrong Item
1501,130748,Changed Mind
1502,7035,Defective
1503,195130,Wrong Item
1504,173542,Wrong Item
1505,195818,Arrived Late
1506,199708,Size Issue
1507,43209,Changed Mind
1508,136199,Arrived Late
1509,131640,Size Issue
1510,189762,Defective
1511,130902,Defective
1512,91473,Changed Mind
1513,14305,Arrived Late
1514,110189,Defective
1515,67992,Wrong Item
1516,8659,Size Issue
1517,120834,Changed Mind
1518,155582,Arrived Late
1519,98390,Changed Mind
1520,83829,Changed Mind
1521,68294,Arrived Late
1522,97652,Size Issue
1523,128495,Arrived Late
1524,2909,Changed Mind
1525,50858,Defective
1526,122362,Arrived Late
1527,113994,Arrived Late
1528,199464,Changed Mind
1529,155589,Size Issue
1530,117069,Arrived Late
1531,84637,Size Issue
1532,25753,Size Issue
1533,103071,Size Issue
1534,33433,Changed Mind
1535,155258,Defective
1536,90106,Defective
1537,78786,Defective
1538,11450,Changed Mind
1539,151554,Changed Mind
1540,124874,Changed Mind
1541,9850,Wrong Item
1542,51943,Defective
1543,174231,Changed Mind
1544,96732,Changed Mind
1545,145568,Changed Mind
1546,126381,Changed Mind
1547,157622,Arrived Late
1548,102736,Size Issue
1549,130197,Changed Mind
1550,147815,Size Issue
1551,12382,Changed Mind
1552,63746,Wrong Item
1553,66801,Defective
1554,17791,Wrong Item
1555,159357,Size Issue
1556,36933,Changed Mind
1557,131325,Arrived Late
1558,141539,Wrong Item
1559,104954,Arrived Late
1560,100569,Size Issue
1561,1213,Changed Mind
1562,93153,Size Issue
1563,10513,Changed Mind
1564,8126,Defective
1565,174698,Size Issue
1566,30425,Defective
1567,97843,Size Issue
1568,167631,Wrong Item
1569,142809,Arrived Late
1570,176176,Wrong Item
1571,50905,Defective
1572,129829,Arrived Late
1573,145385,Wrong Item
1574,82095,Changed Mind
1575,64769,Defective
1576,10977,Arrived Late
1577,112853,Size Issue
1578,39821,Defective
1579,112359,Arrived Late
1580,189036,Size Issue
1581,180432,Defective
1582,91815,Wrong Item
1583,93010,Wrong Item
1584,11920,Changed Mind
1585,166108,Wrong Item
1586,112614,Size Issue
1587,63812,Arrived Late
1588,52954,Changed Mind
1589,80308,Changed Mind
1590,18527,Defective
1591,153511,Wrong Item
1592,68378,Changed Mind
1593,165018,Defective
1594,39015,Arrived Late
1595,170161,Arrived Late
1596,55727,Arrived Late
1597,78191,Wrong Item
1598,131234,Defective
1599,21718,Size Issue
1600,91371,Changed Mind
1601,193474,Defective
1602,41150,Size Issue
1603,179512,Changed Mind
1604,167624,Wrong Item
1605,24527,Arrived Late
1606,173737,Wrong Item
1607,152461,Arrived Late
1608,53391,Wrong Item
1609,107149,Wrong Item
1610,92456,Wrong Item
1611,97766,Changed Mind
1612,132111,Size Issue
1613,76472,Defective
1614,159812,Defective
1615,56428,Changed Mind
1616,54182,Defective
1617,111945,Size Issue
1618,101134,Wrong Item
1619,187465,Changed Mind
1620,49443,Arrived Late
1621,117446,Size Issue
1622,25067,Arrived Late
1623,178002,Arrived Late
1624,169283,Changed Mind
1625,131563,Changed Mind
1626,42017,Defective
1627,199941,Changed Mind
1628,54136,Changed Mind
1629,160408,Changed Mind
1630,153206,Arrived Late
1631,143887,Changed Mind
1632,188342,Wrong Item
1633,189238,Changed Mind
1634,44598,Arrived Late
1635,79794,Defective
1636,51879,Arrived Late
1637,79215,Changed Mind
1638,122109,Defective
1639,100690,Changed Mind
1640,110766,Arrived Late
1641,140992,Defective
1642,70623,Changed Mind
1643,180791,Wrong Item
1644,8638,Arrived Late
1645,65979,Wrong Item
1646,106529,Size Issue
1647,195777,Size Issue
1648,39609,Defective
1649,57761,Changed Mind
1650,134378,Wrong Item
1651,150902,Changed Mind
1652,45309,Defective
1653,83085,Defective
1654,99060,Arrived Late
1655,139367,Changed Mind
1656,139247,Defective
1657,86326,Size Issue
1658,180660,Wrong Item
1659,136659,Arrived Late
1660,47705,Wrong Item
1661,620,Changed Mind
1662,32950,Wrong Item
1663,60089,Changed Mind
1664,41892,Defective
1665,139056,Wrong Item
1666,64268,Arrived Late
1667,167508,Defective
1668,8488,Wrong Item
1669,56802,Changed Mind
1670,156551,Wrong Item
1671,153756,Changed Mind
1672,23946,Wrong Item
1673,18995,Arrived Late
1674,112474,Changed Mind
1675,112166,Changed Mind
1676,3595,Size Issue
1677,184749,Arrived Late
1678,166325,Changed Mind
1679,28297,Size Issue
1680,55014,Arrived Late
1681,131457,Size Issue
1682,41703,Changed Mind
1683,117014,Changed Mind
1684,168134,Changed Mind
1685,46060,Defective
1686,160867,Wrong Item
1687,29450,Wrong Item
1688,19889,Changed Mind
1689,11919,Defective
1690,162164,Size Issue
1691,158061,Size Issue
1692,163765,Wrong Item
1693,42903,Defective
1694,121713,Defective
1695,180628,Arrived Late
1696,110841,Changed Mind
1697,174477,Size Issue
1698,174625,Wrong Item
1699,189186,Defective
1700,154106,Arrived Late
1701,133483,Size Issue
1702,192303,Defective
1703,52723,Defective
1704,123961,Changed Mind
1705,167429,Defective
1706,2902,Wrong Item
1707,120358,Wrong Item
1708,13747,Arrived Late
1709,82838,Arrived Late
1710,141965,Defective
1711,198303,Changed Mind
1712,25456,Arrived Late
1713,160863,Defective
1714,83825,Arrived Late
1715,49703,Defective
1716,130698,Size Issue
1717,183909,Wrong Item
1718,164417,Size Issue
1719,147389,Defective
1720,77392,Defective
1721,71198,Changed Mind
1722,193040,Arrived Late
1723,144121,Arrived Late
1724,188211,Defective
1725,26652,Changed Mind
1726,136389,Arrived Late
1727,196810,Defective
1728,126676,Defective
1729,57329,Size Issue
1730,103206,Size Issue
1731,169204,Wrong Item
1732,149344,Arrived Late
1733,116064,Size Issue
1734,116760,Changed Mind
1735,93082,Wrong Item
1736,142354,Changed Mind
1737,190059,Size Issue
1738,44104,Changed Mind
1739,118578,Changed Mind
1740,96828,Changed Mind
1741,79123,Arrived Late
1742,44185,Changed Mind
1743,10604,Size Issue
1744,18303,Changed Mind
1745,176828,Changed Mind
1746,165584,Changed Mind
1747,29712,Defective
1748,192084,Changed Mind
1749,60631,Defective
1750,115036,Wrong Item
1751,11203,Changed Mind
1752,173592,Wrong Item
1753,93972,Wrong Item
1754,53837,Changed Mind
1755,55663,Arrived Late
1756,78045,Wrong Item
1757,133035,Size Issue
1758,69358,Defective
1759,140434,Defective
1760,157534,Changed Mind
1761,62875,Wrong Item
1762,170376,Arrived Late
1763,95004,Arrived Late
1764,58323,Arrived Late
1765,158906,Defective
1766,160864,Defective
1767,77170,Changed Mind
1768,63133,Size Issue
1769,50688,Wrong Item
1770,43643,Arrived Late
1771,55135,Size Issue
1772,4645,Arrived Late
1773,116794,Defective
1774,151039,Arrived Late
1775,57030,Wrong Item
1776,93005,Arrived Late
1777,140006,Size Issue
1778,151587,Defective
1779,167199,Wrong Item
1780,182970,Wrong Item
1781,27895,Wrong Item
1782,179224,Size Issue
1783,55749,Arrived Late
1784,20554,Defective
1785,21294,Arrived Late
1786,39960,Size Issue
1787,85600,Arrived Late
1788,28669,Size Issue
1789,127109,Arrived Late
1790,73122,Arrived Late
1791,175856,Wrong Item
1792,172447,Changed Mind
1793,141125,Size Issue
1794,122314,Defective
1795,46198,Changed Mind
1796,54397,Defective
1797,28918,Size Issue
1798,46134,Defective
1799,120876,Size Issue
1800,142862,Wrong Item
1801,121906,Arrived Late
1802,113822,Wrong Item
1803,98629,Size Issue
1804,95496,Wrong Item
1805,37931,Changed Mind
1806,98650,Wrong Item
1807,32857,Changed Mind
1808,125911,Size Issue
1809,165577,Defective
1810,51542,Defective
1811,150625,Arrived Late
1812,15357,Defective
1813,189857,Size Issue
1814,81472,Defective
1815,29293,Wrong Item
1816,145718,Size Issue
1817,130487,Wrong Item
1818,23011,Size Issue
1819,7025,Defective
1820,29778,Defective
1821,53293,Defective
1822,147348,Changed Mind
1823,140344,Changed Mind
1824,11277,Wrong Item
1825,20448,Defective
1826,161529,Wrong Item
1827,19425,Changed Mind
1828,137635,Defective
1829,43902,Wrong Item
1830,189866,Size Issue
1831,118845,Wrong Item
1832,73906,Defective
1833,110632,Defective
1834,73784,Size Issue
1835,177018,Changed Mind
1836,164447,Defective
1837,144536,Changed Mind
1838,73436,Size Issue
1839,61289,Defective
1840,136956,Defective
1841,73393,Defective
1842,106350,Defective
1843,156783,Wrong Item
1844,45934,Wrong Item
1845,79319,Changed Mind
1846,9429,Changed Mind
1847,189633,Size Issue
1848,182688,Wrong Item
1849,62570,Defective
1850,12476,Wrong Item
1851,34127,Changed Mind
1852,47285,Defective
1853,5265,Arrived Late
1854,76907,Changed Mind
1855,89291,Arrived Late
1856,4903,Wrong Item
1857,70382,Wrong Item
1858,163814,Size Issue
1859,13866,Arrived Late
1860,8758,Arrived Late
1861,32436,Arrived Late
1862,148016,Size Issue
1863,64138,Wrong Item
1864,24650,Wrong Item
1865,13523,Changed Mind
1866,196886,Defective
1867,36822,Changed Mind
1868,171208,Defective
1869,17600,Changed Mind
1870,132048,Arrived Late
1871,80345,Arrived Late
1872,14534,Defective
1873,181823,Wrong Item
1874,34761,Changed Mind
1875,98522,Changed Mind
1876,54115,Size Issue
1877,198921,Defective
1878,116790,Wrong Item
1879,48095,Wrong Item
1880,93623,Arrived Late
1881,16507,Changed Mind
1882,144176,Defective
1883,102842,Changed Mind
1884,164259,Wrong Item
1885,161792,Size Issue
1886,22190,Defective
1887,159307,Size Issue
1888,100098,Defective
1889,140916,Arrived Late
1890,155706,Wrong Item
1891,103012,Defective
1892,133919,Wrong Item
1893,113493,Changed Mind
1894,723,Changed Mind
1895,7660,Wrong Item
1896,163171,Defective
1897,28484,Wrong Item
1898,144578,Defective
1899,77070,Changed Mind
1900,101099,Size Issue
1901,5772,Size Issue
1902,105392,Wrong Item
1903,33001,Defective
1904,126734,Defective
1905,123474,Wrong Item
1906,12323,Changed Mind
1907,44701,Arrived Late
1908,178145,Arrived Late
1909,34636,Defective
1910,98584,Changed Mind
1911,188532,Wrong Item
1912,152074,Changed Mind
1913,39313,Arrived Late
1914,169970,Size Issue
1915,106487,Arrived Late
1916,5313,Arrived Late
1917,102590,Defective
1918,18031,Defective
1919,58225,Size Issue
1920,86012,Defective
1921,72374,Wrong Item
1922,190052,Wrong Item
1923,22170,Defective
1924,63129,Changed Mind
1925,1424,Arrived Late
1926,24464,Arrived Late
1927,191975,Arrived Late
1928,105962,Arrived Late
1929,170029,Arrived Late
1930,106247,Size Issue
1931,79008,Defective
1932,103000,Changed Mind
1933,24066,Wrong Item
1934,196532,Size Issue
1935,166305,Size Issue
1936,16837,Defective
1937,63087,Wrong Item
1938,178772,Defective
1939,161763,Wrong Item
1940,162415,Changed Mind
1941,473,Arrived Late
1942,126921,Wrong Item
1943,23940,Size Issue
1944,68339,Size Issue
1945,79885,Changed Mind
1946,79501,Arrived Late
1947,108283,Size Issue
1948,166429,Changed Mind
1949,50113,Wrong Item
1950,107030,Size Issue
1951,72858,Wrong Item
1952,23865,Changed Mind
1953,151639,Size Issue
1954,33879,Changed Mind
1955,122396,Defective
1956,105098,Changed Mind
1957,11609,Defective
1958,130457,Wrong Item
1959,113365,Size Issue
1960,190148,Wrong Item
1961,125876,Size Issue
1962,161075,Changed Mind
1963,3210,Changed Mind
1964,169436,Defective
1965,125705,Defective
1966,38328,Arrived Late
1967,178955,Defective
1968,5051,Size Issue
1969,194408,Wrong Item
1970,24834,Wrong Item
1971,199371,Defective
1972,177933,Changed Mind
1973,14374,Defective
1974,117741,Size Issue
1975,90303,Changed Mind
1976,50774,Size Issue
1977,52670,Arrived Late
1978,132418,Arrived Late
1979,99430,Defective
1980,12403,Wrong Item
1981,24242,Wrong Item
1982,62313,Defective
1983,95243,Size Issue
1984,78335,Wrong Item
1985,185029,Arrived Late
1986,23238,Arrived Late
1987,97232,Changed Mind
1988,22825,Wrong Item
1989,95918,Defective
1990,32209,Arrived Late
1991,126170,Defective
1992,52017,Changed Mind
1993,179206,Arrived Late
1994,60420,Wrong Item
1995,1995,Changed Mind
1996,101827,Defective
1997,43885,Arrived Late
1998,116539,Size Issue
1999,116947,Size Issue
2000,199896,Wrong Item
2001,105383,Arrived Late
